X,Y,formation,thickness,cl,cm,meanl,meanm,meann,p1x,p1y,p2x,p2y,dip
549874.7182877877,7492863.455448098,A_HAS_xsl_ci,72,-0.9243123498858238,-0.3816368428867245,-0.20561027441947233,-0.029070351283493313,0.9604166639307119,550828.8103950046,7490552.674573383,548920.6261805709,7495174.236322812,16.17472504168974
550862.0696711009,7493166.4697073065,A_HAS_xsl_ci,87,-0.9735639863094676,-0.2284144578638116,-0.2807226404776004,-0.03272509839918755,0.9460053731822988,551433.1058157604,7490732.559741532,550291.0335264414,7495600.3796730805,18.914143075467635
551815.8090150283,7493244.976171895,A_HAS_xsl_ci,122,-0.9827844606088132,0.1847557955406104,-0.35125525824008713,-0.03351922483607444,0.9302538481390431,551353.9195261768,7490788.015020373,552277.6985038798,7495701.937323417,21.525580114799894
552589.9938553418,7493121.491241466,A_HAS_xsl_ci,156,-0.9932653573562144,0.11586168424475585,-0.38692234514855856,-0.02923870979450294,0.9158600222299664,552300.3396447299,7490638.327848076,552879.6480659537,7495604.654634857,23.671841669448554
553139.7751482672,7493154.994994283,A_HAS_xsl_ci,195,-0.9974476204121772,-0.07140199250780987,-0.40668957608246814,-0.0393915391330702,0.9063432109493088,553318.2801295366,7490661.375943252,552961.2701669977,7495648.614045314,24.99519702926979
553779.2836430068,7493143.748749478,A_HAS_xsl_ci,187,-0.999999999995894,-2.8656599979255444e-06,-0.4321490001792371,-0.04605652399617753,0.893101578112218,553779.2908071568,7490643.748749488,553779.2764788568,7495643.748749468,26.734384858161064
554766.6701601716,7493144.004932119,A_HAS_xsl_ci,203,-0.9981982816510596,-0.06000158755292926,-0.4776569186355342,-0.08285857085991385,0.8652867563162105,554916.674129054,7490648.509227991,554616.6661912892,7495639.500636246,30.084534781936924
556045.7813919107,7493301.0153560685,A_HAS_xsl_ci,185,-0.9793006747469616,-0.20241093952685915,-0.535985443926827,-0.12119644700389492,0.8278391129590839,556551.8087407278,7490852.763669201,555539.7540430936,7495749.267042936,34.122601668289775
557055.5537747601,7493604.02452587,A_HAS_xsl_ci,254,-0.9243232463319112,-0.3816104509711921,-0.5612660254839446,-0.14320377920053526,0.8073967075029924,558009.579902188,7491293.21641004,556101.5276473322,7495914.832641699,36.15764306006858
557706.3447934664,7493884.534723349,A_HAS_xsl_ci,299,-0.9285870011798472,-0.3711147817587152,-0.547754748247807,-0.14023595955019963,0.8160980397918198,558634.1317478631,7491563.067220399,556778.5578390696,7496206.002226299,35.30392130343544
558491.7403296777,7494198.535505824,A_HAS_xsl_ci,299,-0.9284139363759544,-0.3715475242050543,-0.5304747288481723,-0.11799983321811897,0.8299545659247393,559420.6091401903,7491877.500664884,557562.8715191651,7496519.570346763,33.90592889155751
559434.2356044005,7494389.544886925,A_HAS_xsl_ci,260,-0.9986095003345832,-0.05271684589876493,-0.5138373665788696,-0.09179599206252459,0.8424018073124042,559566.0277191474,7491893.021136089,559302.4434896536,7496886.068637761,32.60537958501168
560589.8604588541,7494456.803856159,A_HAS_xsl_ci,240,-0.9946366546351364,-0.10343077518912892,-0.4819676977713363,-0.06301035481794716,0.8668215634678931,560848.4373968269,7491970.212219571,560331.2835208813,7496943.3954927465,29.908640624111555
561779.2206469278,7494591.563455649,A_HAS_xsl_ci,278,-0.9933759415834,-0.1149096979514486,-0.4528433887166002,-0.07614724575786148,0.8801532207741696,562066.4948918065,7492108.12360169,561491.9464020492,7497075.0033096075,28.33914812283477
562676.8545935021,7494692.319901434,A_HAS_xsl_ci,344,-0.9999999999994076,-1.088320780590052e-06,-0.44142167650366004,-0.06770788006468835,0.8867115385385407,562676.8573143041,7492192.319901436,562676.8518727002,7497192.319901432,27.53711469330114
563529.5807766102,7494804.571018281,A_HAS_xsl_ci,376,-0.9702995877713207,-0.24190640746124306,-0.46804322599533293,-0.06365845219408878,0.8740504739238396,564134.3467952632,7492378.822048853,562924.8147579571,7497230.31998771,29.067202047337496
564157.9291771308,7495085.3254475165,A_HAS_xsl_ci,456,-0.7861525287392712,-0.6180325246755621,-0.47223676692309624,-0.07194631747455381,0.8704727934882075,565703.0104888197,7493119.944125668,562612.8478654419,7497050.706769365,29.48637228907964
564594.3298734115,7495350.379291438,A_HAS_xsl_ci,405,-0.8805856562926094,-0.4738870138880305,-0.4194153288539316,-0.06925377265179483,0.8627708490280364,565779.0474081315,7493148.915150706,563409.6123386914,7497551.843432169,30.370868136148033
564761.0893257209,7495440.119367521,A_HAS_xsl_ci,401,-0.8805934892791458,-0.4738724581985948,-0.29528605337921826,-0.07562227785616597,0.8543806550880035,565945.7704712173,7493238.635644323,563576.4081802245,7497641.603090719,31.308620560664096
565302.3636924273,7495466.584025297,A_HAS_xsl_ci,370,-0.9827894932088288,0.18472902327012236,-0.3080573524522312,-0.07616335464808652,0.8478715346038349,564840.541134252,7493009.610292275,565764.1862506026,7497923.557758319,32.01908505137131
566211.1598982511,7495489.090399055,A_HAS_xsl_ci,344,-0.980476669989146,-0.19663544850050654,-0.27097732276159653,-0.06551508122917116,0.8370568225836015,566702.7485195023,7493037.898724082,565719.5712769998,7497940.282074028,33.169380000760626
567176.0953669393,7495758.359444099,A_HAS_xsl_ci,416,-0.9680272010485276,-0.2508452471747343,-0.27220171689066663,-0.040134546863672065,0.8463936091972633,567803.2084848762,7493338.291441477,566548.9822490024,7498178.42744672,32.17844157313267
568152.2395858447,7495803.38587502,A_HAS_xsl_ci,380,-0.9830387932693184,0.1833977397014532,-0.24116383921340848,-0.022981084164211768,0.867865049187032,567693.7452365911,7493345.788891847,568610.7339350983,7498260.982858193,29.78851565819916
569049.885342556,7495724.914646001,A_HAS_xsl_ci,460,-0.9999999996514316,-2.640334241115765e-05,-0.2319519455390408,0.003839505827130314,0.8947973368075508,569049.9513509121,7493224.914646872,569049.8193342,7498224.914645129,26.51758979079318
569760.3032328594,7495737.330858825,A_HAS_xsl_ci,477,-0.9982748818562284,0.058713373731489216,-0.2888929168163771,0.024785797537635275,0.9254318572925698,569613.5197985306,7493241.643654184,569907.0866671881,7498233.018063465,22.266434280110573
570542.1802671687,7495489.210180129,A_HAS_xsl_ci,422,-0.9958727744944119,0.09076021717031088,-0.311649144726312,0.061950241007517566,0.9404638723290342,570315.2797242429,7492999.528243893,570769.0808100945,7497978.892116365,19.870395821715377
571292.3404106221,7495427.394752593,A_HAS_xsl_ci,233,-0.9955147729576524,-0.09460621979063268,-0.2697615841326104,0.07351510983944658,0.9550803079182852,571528.8559600987,7492938.607820199,571055.8248611455,7497916.181684987,17.238333150304356
506664.9250566914,7489251.518458158,A_HAd_kd,153,0.7296605592370865,0.6838095263257321,0.16958559612992324,0.16239147884098495,0.9712196222219717,504955.40124087705,7491075.66985625,508374.44887250575,7487427.367060065,13.779485809206264
506168.54928458703,7488506.498907307,A_HAd_kd,219,0.4518519685517637,0.8920929315468741,0.16744761509792092,0.16540198966419228,0.9710227195617676,503938.31695571984,7489636.128828687,508398.7816134542,7487376.868985928,13.826771353150448
505864.43979816255,7488081.500736069,A_HAd_kd,233,0.8076537722478656,0.5896570055327017,0.16100309591931675,0.1704780524508148,0.9712370081912475,504390.2972843308,7490100.635166689,507338.5823119943,7486062.366305449,13.775302977090917
505539.26051175717,7487901.990708823,A_HAd_kd,207,0.8445390944168573,0.5354939009937973,0.15836791962000624,0.17064578168486313,0.9717337281027867,504200.5257592727,7490013.338444865,506877.99526424165,7485790.642972781,13.65526805415574
503742.5973936782,7489816.8744563665,A_HAd_kd,177,0.5587295244319618,0.8293499373171942,0.13407571229031762,0.16697341026315884,0.9748237066187648,501669.2225503852,7491213.698267447,505815.9722369712,7488420.050645286,12.88394674756124
503703.8943337461,7489767.485907107,A_HAd_kd,179,0.6631189821056044,0.7485140049265793,0.13407571229031762,0.16697341026315884,0.9748237066187648,501832.6093214297,7491425.283362371,505575.17934606253,7488109.688451842,12.88394674756124
503515.40641536296,7489577.224208785,A_HAd_kd,164,0.7462072746981034,0.6657136795857731,0.1364724235325826,0.16547887351160562,0.9747970218050277,501851.12221639854,7491442.74239553,505179.6906143274,7487711.70602204,12.890801837865283
503164.31603756367,7489295.970026644,A_HAd_kd,124,0.8030301093547801,0.5959384561090598,0.14397872245043547,0.16059847136736694,0.9747364577734352,501674.46989729104,7491303.545300031,504654.1621778363,7487288.394753257,12.906346915744606
502698.44465324725,7488954.9607226,A_HAd_kd,92,0.7961882052713904,0.6050490408113399,0.14952506089523052,0.15732353799716636,0.974602113677762,501185.8220512189,7490945.431235778,504211.0672552756,7486964.490209422,12.940763731867364
502340.8763929142,7488651.464592469,A_HAd_kd,124,0.7439923118792959,0.6681881769864688,0.15251240685780018,0.15725759512415008,0.9743502779478573,500670.40595044807,7490511.445372167,504011.34683538036,7486791.483812771,13.005038813393227
506622.63715566345,7490387.571068358,A_HAS_xsl_ci,211,0.43526964789891054,0.9003001352982007,0.15916199578216894,0.16567313659762364,0.972417884072749,504371.886817418,7491475.745188105,508873.38749390893,7489299.39694861,13.488222969798699
506308.45062141534,7489842.264834866,A_HAS_xsl_ci,133,0.5670806222989903,0.8236622899058751,0.15503554775047967,0.17018722096910516,0.9720597767814328,504249.29489665065,7491259.9663906135,508367.60634618,7488424.563279118,13.5759108157187
505934.2156622261,7489376.499978097,A_HAS_xsl_ci,101,0.7099184229914742,0.7042839148364091,0.1550495077006086,0.16951570553004658,0.9721956760757742,504173.5058751351,7491151.296035576,507694.9254493171,7487601.703920619,13.542699472848582
505560.7255784193,7489069.994004497,A_HAS_xsl_ci,95,0.7952343708718871,0.6063021485892938,0.152640829053513,0.17084582949159627,0.9724527290161816,504044.9702069461,7491058.079931677,507076.4809498925,7487081.908077317,13.479660787893224
505251.21504324593,7488839.239815785,A_HAS_xsl_ci,107,0.7413291154710374,0.6711416710016814,0.1571630939420018,0.16965061237096865,0.97221306204505,503573.36086574174,7490692.562604462,506929.0692207501,7486985.917027107,13.538444886729138
505056.1845040889,7488623.98905878,A_HAS_xsl_ci,106,0.5278144995631476,0.8493596729601095,0.15610928430848864,0.1697504587831781,0.9723328955306159,502932.7853216886,7489943.525307687,507179.58368648915,7487304.452809872,13.509084217147034
503066.98657763173,7490225.973545647,A_HAS_xsl_ci,136,0.4075239992828151,0.9131944973599764,0.13519775446114604,0.16273033299659806,0.9755629708742573,500784.00033423177,7491244.783543854,505349.9728210317,7489207.16354744,12.692589316890803
502813.3497171364,7489711.718906692,A_HAS_xsl_ci,130,0.5257575705475301,0.8506344555753421,0.1396212081990862,0.16046879340212655,0.9754193803265045,500686.76357819804,7491026.112833061,504939.9358560748,7488397.324980323,12.729978860114699
502506.2702381335,7489331.4704151135,A_HAS_xsl_ci,134,0.7667676110885043,0.6419247857698192,0.14272852812307477,0.1582386847231658,0.9751255719749493,500901.45827370894,7491248.389442835,504111.08220255806,7487414.551387392,12.806149016716617
502241.5703390829,7489164.214665216,A_HAS_xsl_ci,133,0.934656061340574,0.35555315636248475,0.1433233939867764,0.160099305937549,0.9748237066187648,501352.68744817673,7491500.854818568,503130.4532299891,7486827.574511865,12.88394674756124
501964.42953187204,7489060.708146645,A_HAS_xsl_ci,123,0.908374615133191,0.4181573371132296,0.14726385794153352,0.15842204239165325,0.974602113677762,500919.03618908895,7491331.644684478,503009.82287465513,7486789.771608812,12.940763731867364
514189.6315066087,7498407.23994477,P__HAb_cib,522,0.7591118587867474,0.6509602029689138,0.1787681480610497,0.11578547059614253,0.975670555931653,512562.2309991864,7500305.019591737,515817.03201403096,7496509.460297803,12.664504097373324
513521.41399246146,7498110.8903560275,P__HAb_cib,524,0.9761315212698484,0.2171802320272536,0.18429677094241054,0.11757001401495416,0.9748533274361495,512978.46341239335,7500551.219159202,514064.36457252956,7495670.561552853,12.876333222560504
512792.20936909463,7498001.875406685,P__HAb_cib,451,0.9700724944780637,0.24281547614826315,0.18898976378996846,0.10198964153267069,0.9763463892922749,512185.17067872395,7500427.056642881,513399.2480594653,7495576.69417049,12.486655848716808
512550.1829547437,7497912.313334732,P__HAb_cib,424,0.8679900167138094,0.4965816457393092,0.18576079088672984,0.10233936177994328,0.976914217874589,511308.7288403954,7500082.288376517,513791.63706909196,7495742.338292948,12.33527930930434
511906.0685243074,7497535.619186397,P__HAb_cib,472,0.8409104685200053,0.5411742639237987,0.16219651538030025,0.08455203611606771,0.9771103996798849,510553.1328644979,7499637.895357696,513259.0041841169,7495433.343015097,12.282552683982573
511184.0336766943,7497143.85553246,P__HAb_cib,487,0.9489674922016252,0.3153739030810229,0.16940549453983164,0.07713370677442455,0.9773366482585952,510395.59891899175,7499516.274262964,511972.4684343969,7494771.436801956,12.221467108287158
515814.85957871814,7498940.922202527,P__HAb_cib,453,0.7682351302545217,0.6401677785103043,0.18934763417292863,0.13156368592618803,0.970522392124587,514214.4401324424,7500861.510028163,517415.2790249939,7497020.33437689,13.946216145031315
522726.2188792459,7501307.318872617,P__HAb_cib,244,0.9635477907307736,0.26753626852792395,0.4024499286289661,0.08750979214569903,0.9051809052242513,522057.3782079261,7503716.1883494435,523395.0595505657,7498898.44939579,25.15234101939494
521453.3232260664,7501064.770483388,P__HAb_cib,283,0.9874514790507762,0.15792269159444652,0.3640179024813496,0.08220700429918146,0.9203904597094565,521058.51649708033,7503533.399181015,521848.1299550525,7498596.14178576,23.016768615406022
520808.30016350775,7500961.225399114,P__HAb_cib,278,0.9873493370898859,0.1585600408304767,0.33178732912622877,0.079994124163797,0.932337540875751,520411.9000614316,7503429.598741839,521204.70026558393,7498492.85205639,21.197822982261044
519804.1758284507,7500745.46448242,P__HAb_cib,300,0.954442284929364,0.29839558431520863,0.29729043481765366,0.07654933612798714,0.9439404620315595,519058.1868676627,7503131.570194744,520550.1647892387,7498359.358770097,19.275800801902022
519221.14410521596,7500270.205153773,P__HAb_cib,495,0.6827603478678571,0.7306423936368345,0.29246127749328477,0.0919548784514218,0.9448111782140164,517394.53812112386,7501977.106023442,521047.7500893081,7498563.304284103,19.124102542709224
518769.70396848273,7499648.128984405,P__HAb_cib,585,0.949063209275486,0.3150857419809968,0.2907154890334162,0.1113723515344844,0.9437704372551484,517981.9896135302,7502020.787007594,519557.41832343524,7497275.470961216,19.30528906411692
517988.0592530506,7499469.19186621,P__HAb_cib,498,0.940777704876768,0.3390240552037584,0.25030943461400984,0.14716991006764027,0.951600424304146,517140.4991150412,7501821.136128401,518835.61939105997,7497117.247604018,17.898877670540074
517045.79481637705,7498991.9304405125,P__HAb_cib,591,0.8635317437029836,0.5042944850157342,0.2191823326500217,0.16875025883928005,0.9566531112131731,515785.05860383774,7501150.75979977,518306.53102891636,7496833.101081255,16.93159962267174
516452.5514819089,7498710.316263123,P__HAb_cib,576,0.9385671426298752,0.3450966803311665,0.20915358646862703,0.15431189944767273,0.9617274921289218,515589.809781081,7501056.734119698,517315.2931827368,7496363.898406548,15.90288951690178
511339.30475802225,7508141.130052405,P__HAb_cib,537,-0.9805276307697512,-0.1963811734791767,-0.6681306600358985,-0.0865545465918015,0.7312562670569639,511830.2576917202,7505689.810975481,510848.3518243243,7510592.44912933,43.00818500741841
513423.093560477,7508573.149705578,P__HAb_cib,962,-0.9905903204088726,-0.1368605754490582,-0.7101804647198268,-0.10229330587459844,0.6908291862414829,513765.24499909964,7506096.673904556,513080.9421218544,7511049.625506599,46.30421796645583
514837.51669051213,7508638.174269402,P__HAb_cib,697,-0.9864030110959496,-0.16434445442680515,-0.698127874260168,-0.11176656783401591,0.7000737317305286,515248.37782657915,7506172.166741663,514426.6555544451,7511104.181797142,45.567080192842205
515820.04486191506,7508702.94606548,P__HAb_cib,634,-0.9999999998305434,-1.8409599233271665e-05,-0.6915649121354436,-0.12258319405811824,0.7047329397105104,515820.0908859131,7506202.946065904,515819.998837917,7511202.946065056,45.19202730834651
516716.1841941349,7508897.199016632,P__HAb_cib,653,-0.9286670226277676,-0.3709144929544781,-0.6867438374494608,-0.1425160917237489,0.7070914796658165,517643.4704265211,7506575.531460063,515788.8979617487,7511218.866573201,45.0012398453752
517705.7178998199,7509322.310495077,P__HAb_cib,720,-0.9410302251909888,-0.3383225018780111,-0.6851529104636369,-0.16494507402854974,0.7047887840200378,518551.52415451495,7506969.7349320995,516859.91164512484,7511674.886058054,45.18751724272521
520635.47990349773,7509480.249481223,P__HAb_cib,353,-0.9859754763345056,-0.16689026354747244,-0.6917588690411001,-0.1757683599652314,0.6929248492169318,521052.7055623664,7507015.310790386,520218.25424462906,7511945.188172059,46.13791568637405
523129.59578066226,7510063.540794965,P__HAb_cib,599,-0.8321736158894654,-0.5545151693303372,-0.6188286207520235,-0.23137890653784504,0.7324701240029354,524515.8837039882,7507983.106755241,521743.3078573364,7512143.974834689,42.906125048274376
523819.64480856154,7510517.049504762,P__HAb_cib,779,-0.8931393871326282,-0.4497799852731926,-0.5925316746897692,-0.24884318226017288,0.7470990900191039,524944.0947717446,7508284.20103693,522695.1948453786,7512749.897972593,41.66028692041631
524169.2203061574,7510545.556127597,P__HAb_cib,967,-0.6991858836041711,-0.7149399276643139,-0.5698183891107002,-0.2665980688782057,0.758958979902751,525956.5701253182,7508797.591418587,522381.87048699666,7512293.520836607,40.6274903900149
524373.3242883198,7510671.805821771,P__HAb_cib,957,-0.7711923435227612,-0.6366022064773823,-0.558698142839739,-0.26358849919950517,0.7691341883477236,525964.8298045133,7508743.824962964,522781.81877212634,7512599.786680577,39.72379673758321
524708.530138405,7510949.814897884,P__HAb_cib,952,-0.9733468727743484,-0.22933788448574355,-0.5541974557856082,-0.27200589187328994,0.7703698495693838,525281.8748496193,7508516.447715947,524135.1854271907,7513383.18207982,39.612887354400954
525096.8665666411,7511033.830344227,P__HAb_cib,995,-0.9323665714222691,-0.36151428255918605,-0.5439628680469766,-0.27042108027905476,0.7788411553038797,526000.6522730391,7508702.913915671,524193.0808602432,7513364.746772783,38.84540520846771
525870.6141226231,7511920.589620321,P__HAb_cib,1398,-0.8319513712271481,-0.5548485522313885,-0.49895509381306546,-0.2733788492948334,0.8086818644554069,527257.7355032016,7509840.711192253,524483.4927420446,7514000.468048389,36.032654787800375
526565.2902677412,7512219.360029183,P__HAb_cib,1347,-0.9705740817821455,-0.2408027237652124,-0.4866175383309115,-0.2625920364890661,0.8216841636040338,527167.2970771543,7509792.924824728,525963.2834583281,7514645.795233639,34.74625791958475
527376.5393319884,7512291.129426433,P__HAb_cib,1256,-0.9999874184944872,0.005016258838125089,-0.45705143011957616,-0.18026398123383497,0.8351367486539718,527363.9986848931,7509791.160880197,527389.0799790837,7514791.097972669,33.36991991702904
528200.4117854682,7512343.899661735,P__HAb_cib,1066,-0.9859372201175572,-0.1671161212656142,-0.414133816084628,-0.13874320691823638,0.8438608115660708,528618.2020886323,7509879.056611441,527782.6214823042,7514808.742712028,32.44991408340999
528904.0860403472,7512521.430205598,P__HAb_cib,965,-0.9672875879614038,-0.2536823253122094,-0.39561338227057036,-0.11707624004503622,0.8528865481772153,529538.2918536278,7510103.211235694,528269.8802270667,7514939.649175501,31.472971812218013
529716.9348563305,7512934.194040542,P__HAb_cib,1077,-0.7699809361992895,-0.6380668913912285,-0.3050039886786464,-0.04762757227561223,0.8641673581325419,531312.1020848086,7511009.241700043,528121.7676278524,7514859.14638104,30.212235992544286
542192.7832676432,7508488.90997552,P__HAb_cib,496,0.28734548061295284,0.9578270067038782,0.07819895209621638,0.27741889373056694,0.9528341711872008,539798.2157508834,7509207.273677053,544587.3507844029,7507770.546273988,17.66742714277632
542145.8738291918,7507426.40896881,P__HAb_cib,590,0.21698111172325624,0.9761758023815894,0.13219798457716417,0.2914283683150998,0.9439517816892664,539705.4343232379,7507968.861748118,544586.3133351457,7506883.956189502,19.273836035228584
541755.2349971873,7506394.9068018515,P__HAb_cib,664,0.4899040998157778,0.8717763319703583,0.1713045465189388,0.29067206358759545,0.9369276441188539,539575.7941672613,7507619.667051391,543934.6758271132,7505170.146552312,20.45816537960755
540958.2762111847,7505504.1500902325,P__HAb_cib,668,0.7368834763834811,0.6760197794687637,0.23658904518003224,0.2617279727771407,0.9317397496637088,539268.2267625128,7507346.3587811915,542648.3256598565,7503661.941399273,21.29234527931716
539911.2948494275,7504801.149175143,P__HAb_cib,672,0.7809114308897177,0.6246417670199246,0.2902386471565742,0.22510117964290077,0.9260487886779789,538349.6904318777,7506753.427752367,541472.8992669773,7502848.8705979185,22.172961529843306
538864.3203919769,7504316.649611282,P__HAb_cib,673,0.9232890124089141,0.3841059743937501,0.333940997500474,0.164094260967832,0.9246438619191663,537904.0554559925,7506624.872142305,539824.5853279612,7502008.42708026,22.385286455789355
538129.8853671851,7504035.404023997,P__HAb_cib,737,0.9485239113681362,0.3167055249958423,0.33800026190141547,0.14425005933390667,0.9205954345611966,537338.1215546955,7506406.713802417,538921.6491796747,7501664.094245576,22.986713796521016
536832.8848697534,7504082.399727419,P__HAb_cib,670,0.9805943174193432,-0.19604791415593306,0.32843087074577026,0.14174525564856377,0.9199090316853196,537323.0046551432,7506533.885520968,536342.7650843635,7501630.91393387,23.08721338917057
536098.4599022685,7503988.397003343,P__HAb_cib,689,0.8779450836636417,0.4787613498089012,0.3259249633250542,0.1604395092277532,0.9176139174057161,534901.5565277463,7506183.259712502,537295.3632767907,7501793.534294184,23.420291415969842
532785.6148551062,7501878.850077853,P__HAb_cib,1051,0.980685778117924,0.19558988879091366,0.4650167180671956,0.11525852568730138,0.8634014951676733,532296.640133129,7504330.564523147,533274.5895770835,7499427.135632558,30.299324909740328
531976.3797417465,7502106.15764229,P__HAb_cib,728,0.9329814807768054,0.3599243761229843,0.48694596334295914,0.09832886495774129,0.8591439157862395,531076.568801439,7504438.611344232,532876.1906820539,7499773.703940348,30.779402732043316
531019.8148849618,7501894.5950730415,P__HAb_cib,837,0.9805822439822416,0.1961082935185336,0.5124110270071827,0.07338121190210446,0.8482995121105465,530529.5441511655,7504346.050682997,531510.0856187581,7499443.139463086,31.972806147306017
529457.1906516983,7501816.32014747,P__HAb_cib,700,0.9989522177063904,0.04576534430640999,0.5471556949118204,0.08303703256785978,0.8270130187207958,529342.7772909323,7504313.700691735,529571.6040124643,7499318.939603204,34.206885643788624
528457.064359771,7501722.555036595,P__HAb_cib,594,0.9699880098790492,0.2431527517649792,0.5632262634870009,0.08732753908953536,0.817454325918997,527849.1824803585,7504147.525061293,529064.9462391834,7499297.585011898,35.16923204060912
500159.28432055353,7510192.759254822,P__HAb_cib,818,-0.9999999999983902,-1.794309090476257e-06,-0.339584944385246,0.10889355403181207,0.9334991757424281,500159.2888063263,7507692.759254825,500159.2798347808,7512692.759254818,21.01298651674543
501870.3337119846,7509598.7793637365,P__HAb_cib,710,-0.9123691414325704,0.4093684767560816,-0.36045920143972177,0.09701923966882216,0.925888257781012,500846.9125200944,7507317.856510155,502893.7549038748,7511879.702217318,22.19731991695444
503165.96423513116,7509015.79021477,P__HAb_cib,621,-0.8500196112304319,0.5267510422615842,-0.39242795185614165,0.050567505801489165,0.9132863753189775,501849.0866294772,7506890.741186693,504482.8418407851,7511140.839242846,24.036470087949695
504310.4689292176,7508724.294176605,P__HAb_cib,579,-0.9875459625807628,-0.15733077191202832,-0.42794110221056286,0.052139197016751127,0.8967863273653895,504703.7958589977,7506255.429270153,503917.14199943753,7511193.159083056,26.261192207268465
504947.4810685032,7508907.809233237,P__HAb_cib,818,-0.923046930701952,-0.3846873584116137,-0.45151750109251965,0.027629736596707994,0.883680127882791,505909.19946453226,7506600.191906482,503985.7626724742,7511215.426559992,27.910467532487395
505562.9047274911,7509145.313884785,P__HAb_cib,924,-0.9876776013521772,-0.15650225489496786,-0.4688309771497905,0.023660086627694928,0.8743973565805114,505954.1603647285,7506676.119881405,505171.6490902537,7511614.507888166,29.026266976641217
506275.5003770657,7509123.8198749125,P__HAb_cib,987,-0.9876815099004138,0.1564775862570704,-0.5040259305390525,0.026397880244715375,0.8538626494475335,505884.306411423,7506654.616100161,506666.69434270833,7511593.023649664,31.365688573953058
506890.9346183485,7508886.3257663185,P__HAb_cib,943,-0.9417266951561182,0.3363789999841479,-0.5165132230295544,0.026981428647098033,0.8460768120186705,506049.9871183881,7506532.009028428,507731.88211830886,7511240.642504209,32.21250842709213
507538.76017738454,7508843.084141775,P__HAb_cib,1088,-0.8490290308749638,-0.5283461978017062,-0.5489590032030837,0.027017549349951653,0.8249282695421919,508859.6256718888,7506720.511564587,506217.89468288026,7510965.656718963,34.41878036297211
508067.78448766045,7509134.590562438,P__HAb_cib,1278,-0.9135990262744276,0.40661630462933657,-0.5795798220614029,0.030793887049822673,0.8039695155420579,507051.2437260871,7506850.592996752,509084.3252492338,7511418.588128123,36.48914722475339
508618.43994833366,7508929.350221334,P__HAb_cib,1158,-0.9163108899299036,0.4004676678533088,-0.5928632142801467,0.014391488513536851,0.7942054837205834,507617.27077870036,7506638.572996509,509619.60911796696,7511220.127446159,37.419724129979855
509743.9461690826,7508705.283890703,P__HAb_cib,994,-0.9980483643343864,0.062445675986859864,-0.6482266033365225,-0.013424205488792817,0.7530947265115636,509587.83197911544,7506210.162979866,509900.06035904976,7511200.404801539,41.140831489329564
540991.61489398,7490013.414398872,A_HAd_kd,300,-0.13039697213157245,-0.9914618649544308,0.3138229864305382,-0.15994951111922034,0.853642760651419,543470.269556366,7489687.421968543,538512.9602315939,7490339.406829202,31.389885262998106
540994.0575408023,7490095.075349156,A_HAd_kd,283,-0.004719892452505852,-0.9999888612455824,0.309098012259603,-0.14019049962710636,0.8596817015521022,543494.0296939162,7490083.275618024,538494.0853876884,7490106.875080287,30.71913687476156
541046.0857524151,7490334.900566989,A_HAd_kd,270,-0.34661237286709057,-0.938008455705728,0.29528204574403855,-0.11361737937045137,0.8685074599703267,543391.1068916795,7489468.369634821,538701.0646131508,7491201.431499156,29.714342746632568
541302.1755897051,7490693.15126362,A_HAd_kd,224,-0.7552827069401797,-0.6553991399117903,0.2276163071005297,-0.060833857538194626,0.8942733036336699,542940.6734394846,7488804.944496269,539663.6777399257,7492581.35803097,26.584760025308327
541735.8502362733,7490948.649113612,A_HAd_kd,199,-0.9336184353983183,-0.3582689172735972,0.22789922104517887,-0.07674110738089668,0.9026245657066783,542631.5225294572,7488614.603025116,540840.1779430893,7493282.6952021085,25.49477163006712
542249.5683031975,7491076.068014,A_HAd_kd,137,-0.9979593503915016,-0.06385244682995156,0.19395541068130606,-0.06407795123880516,0.9125671521615469,542409.1994202724,7488581.169638021,542089.9371861226,7493570.966389978,24.137440860618682
542763.8639316671,7491153.154482439,A_HAd_kd,85,-0.8820249282266792,-0.4712027440356447,0.17721353117509564,-0.06690142588231354,0.9217794055513315,543941.8707917562,7488948.092161872,541585.8570715779,7493358.216803006,22.81237901623652
543057.9652862626,7491476.158656564,A_HAd_kd,158,-0.32976076293650985,-0.944064531283498,0.14625050961443106,-0.028176134517177858,0.9391727234051492,545418.1266144713,7490651.756749222,540697.8039580538,7492300.560563905,20.086912988074346
543123.3108900299,7491847.90646611,A_HAd_kd,234,-0.2388557648508164,-0.9710550569342252,0.09601475783777597,0.018385599158038685,0.9569565543836608,545550.9485323655,7491250.767053982,540695.6732476943,7492445.045878237,16.871798501801877
543331.3853504343,7492130.154897995,A_HAd_kd,206,-0.9217881708455642,-0.387693910307073,0.10201568020263696,0.049835300370812165,0.9621026073364274,544300.620126202,7489825.684470882,542362.1505746667,7494434.625325109,15.824262498362103
543765.9883871707,7492179.864511763,A_HAd_kd,157,-0.999352465187886,-0.03598124960163125,0.057585901929967716,0.03421670296136271,0.9669680299041665,543855.9415111748,7489681.483348793,543676.0352631666,7494678.245674732,14.767522514765972
544113.749947534,7492170.410826832,A_HAd_kd,111,-0.8961741435357898,-0.4437024954379833,0.048879845923806585,-0.01345686145722015,0.9710361173745573,545223.006186129,7489929.975467993,543004.493708939,7494410.846185671,13.823558940106835
