X,Y,l,m,angle
504537.1937312016,7502808.557136148,0.9737406980178656,-0.2276599504165799,103.15934228693251
504537.1937312016,7503123.130722336,0.5267426257409047,-0.8500248268301211,148.21436978808586
504537.1937312016,7503437.704308523,-0.9637348397767149,-0.26686168439952135,-105.47760378567261
504537.1937312016,7503752.27789471,-0.9950850639706036,-0.09902381260393738,-95.68296004946384
504537.1937312016,7504066.8514808975,-0.9991292403896214,-0.04172242800290996,-92.39121313317607
504537.1937312016,7504381.425067085,-0.9999446293595041,-0.010523222656773083,-90.60294737367805
504537.1937312016,7504695.998653272,-0.9999472317504753,0.010272960360153825,-89.41139237495689
504537.1937312016,7505010.5722394595,-0.9996775458855216,0.025392996126900755,-88.54493209182961
504537.1937312016,7505325.145825647,-0.9993443345717214,0.03620636628278611,-87.92507451503059
504537.1937312016,7505639.719411834,-0.999097898987055,0.042466318885117024,-87.56612724604324
504537.1937312016,7505954.2929980215,-0.99907809822489,0.042929636002847896,-87.5395568989032
504537.1937312016,7506268.866584209,-0.999357299963541,0.03584671546433723,-87.94569437486068
504537.1937312016,7506583.440170396,-0.9998077384878075,0.019608316090270174,-88.87645423887707
504537.1937312016,7506898.013756583,-0.9999794576073857,-0.006409708514356759,-90.36725176052845
504537.1937312016,7507212.587342771,-0.9991611625847262,-0.04095083860360022,-92.34696649731713
504537.1937312016,7507527.160928958,-0.9967719680650899,-0.08028476617420902,-94.60493428642637
504537.1937312016,7507841.734515145,-0.9929687802301438,-0.11837652422782191,-96.79841643312162
504537.1937312016,7508156.308101333,-0.9889819844563533,-0.1480359227376021,-98.5131225209433
504537.1937312016,7508470.88168752,-0.9866773807418449,-0.16268910944624562,-99.36301635926309
504537.1937312016,7508785.455273707,-0.987430927528768,-0.15805114159561434,-99.09379557403928
504537.1937312016,7509100.028859895,-0.9910896904451296,-0.13319619173751587,-97.65432730897194
504537.1937312016,7509414.602446082,-0.9958648345343964,-0.09084729681052257,-95.21235331782644
504537.1937312016,7509729.176032269,-0.9993258761328051,-0.03671230435973037,-92.10393288772094
504537.1937312016,7510043.749618457,-0.999754437760106,0.022159967937127052,-88.73022342496246
504537.1937312016,7510358.323204644,-0.9968441857021337,0.07938305506750144,-85.44689538713816
504537.1937312016,7510672.896790831,-0.991436683008648,0.13058829803933314,-82.49641087856514
504537.1937312016,7510987.470377019,-0.9848052862728118,0.1736621666602294,-79.9991861241171
504537.1937312016,7511302.043963206,-0.9780843763438996,0.20820891612023973,-77.98258922718253
504537.1937312016,7511616.617549393,-0.9720360158491477,0.23483182044202502,-76.41829062448454
504537.1937312016,7511931.191135581,-0.967051509867777,0.25458078730032435,-75.25125374298956
504537.1937312016,7512245.764721768,-0.9632436460101554,0.26862925831164053,-74.41728399072468
504537.1937312016,7512560.338307955,-0.9605472638510596,0.27811679903997666,-73.85215850652159
504537.1937312016,7512874.911894143,-0.9587995821414806,0.2840833703075946,-73.49593498046977
504537.1937312016,7513189.48548033,-0.9577964449916616,0.28744733423939617,-73.29480679792515
504537.1937312016,7513504.059066517,-0.957328253948027,0.28900279270765156,-73.20173590192387
504537.1937312016,7513818.632652705,-0.9572006205337891,0.28942524432006433,-73.17645062744248
504537.1937312016,7514133.206238892,-0.9572442994395489,0.2892807480467501,-73.18509963741312
504537.1937312016,7514447.779825079,-0.9573181025001916,0.28903641747266545,-73.19972346018419
504537.1937312016,7514762.353411267,-0.9573075989687722,0.28907120395612657,-73.1976414671506
504537.1937312016,7515076.926997454,-0.9571216031417554,0.2896864456604005,-73.1608150838266
504537.1937312016,7515391.500583641,-0.9566877924100509,0.2911159010661966,-73.07522479807079
504537.1937312016,7515706.074169829,-0.955948298330075,0.2935350931657646,-72.93028408102568
504537.1937312016,7516020.647756016,-0.9548557535995268,0.297069839966766,-72.7183043731915
504537.1937312016,7516335.221342203,-0.9533700319182844,0.30180388042589723,-72.43401937510782
504851.7673173889,7494944.217481465,0.9979096922574914,0.06462388179735769,86.29474224765285
504851.7673173889,7495258.791067652,0.9898622744573572,0.142030551664449,81.83463739905264
504851.7673173889,7495573.36465384,0.9751228131141433,0.22166528673736824,77.1931378567027
504851.7673173889,7495887.938240027,0.955033397525764,0.296498245543538,72.75259950183505
504851.7673173889,7496202.511826214,0.9326837100336602,0.36069529666721056,68.85709729313048
504851.7673173889,7496517.085412402,0.9115839337291789,0.4111140130995732,65.72516540688278
504851.7673173889,7496831.658998589,0.8942823990237548,0.4475030623317762,63.41640447372197
504851.7673173889,7497146.232584776,0.8817122368970737,0.47178759130138065,61.84960434782987
504851.7673173889,7497460.806170964,0.8733623680338591,0.48707101546108234,60.851750963388135
504851.7673173889,7497775.379757151,0.8679515181268597,0.49664893252807807,60.22145829225578
504851.7673173889,7498089.953343338,0.8642616393175676,0.5030425616228817,59.798500762146105
504851.7673173889,7498404.526929526,0.8619160722205892,0.5070509682939498,59.5324049013494
504851.7673173889,7498719.100515713,0.8619339845859602,0.5070205185352658,59.534429024796474
504851.7673173889,7499033.6741019,0.8667176355694848,0.4987990980272938,60.079419281526995
504851.7673173889,7499348.247688088,0.8789521550590829,0.47690995912959716,61.51621971080541
504851.7673173889,7499662.821274275,0.899453126232286,0.437017246468566,64.086275970038
504851.7673173889,7499977.394860462,0.9254868041062281,0.3787798508701856,67.74187572581745
504851.7673173889,7500291.96844665,0.9516478955299565,0.30719095516210243,72.10997431587398
504851.7673173889,7500606.542032837,0.9730064155784648,0.23077806490901107,76.6571160024568
504851.7673173889,7500921.115619024,0.987495735424351,0.1576457183646937,80.92972837766763
504851.7673173889,7501235.689205212,0.995716983172598,0.0924537150235726,84.69521667205653
504851.7673173889,7501550.262791399,0.999357376778978,0.03584457389117491,87.94581715687168
504851.7673173889,7501864.836377586,0.9998900217400595,-0.014830523411648033,90.84975755130476
504851.7673173889,7502179.409963774,0.9978517946853485,-0.06551179926722582,93.75623971643014
504851.7673173889,7502493.983549961,0.9915847558700295,-0.1294591515736686,97.43833988239554
504851.7673173889,7502808.557136148,0.9671341890340558,-0.254266514510738,104.73012704758203
504851.7673173889,7503123.130722336,0.5263101532595049,-0.8502926687770255,148.24351592987344
504851.7673173889,7503437.704308523,-0.9503785183161303,-0.3110959207756293,-108.12528817345445
504851.7673173889,7503752.27789471,-0.9935583629373499,-0.11332157533873766,-96.50682554006134
504851.7673173889,7504066.8514808975,-0.9989634245534147,-0.04552006595463426,-92.609009202963
504851.7673173889,7504381.425067085,-0.9999635762573069,-0.00853499611582143,-90.48902519298748
504851.7673173889,7504695.998653272,-0.9998704685416222,0.01609491032459701,-89.07778974800225
504851.7673173889,7505010.5722394595,-0.9994249978694029,0.033906837566248016,-88.05690886935996
504851.7673173889,7505325.145825647,-0.9989151708581107,0.04656695641237153,-87.33094470666026
504851.7673173889,7505639.719411834,-0.9985427607610822,0.053966238813132915,-86.90645945755593
504851.7673173889,7505954.2929980215,-0.9984889217958972,0.054953371605996656,-86.84981685269624
504851.7673173889,7506268.866584209,-0.9988543672008255,0.04785345466983851,-87.257151499876
504851.7673173889,7506583.440170396,-0.9995158553792384,0.031113579760441296,-88.21703544732915
504851.7673173889,7506898.013756583,-0.9999913561681713,0.004157834645727892,-89.7617729364879
504851.7673173889,7507212.587342771,-0.9994985457339471,-0.0316647607874188,-91.814560468914
504851.7673173889,7507527.160928958,-0.9973752180374601,-0.07240631495062463,-94.1522097746386
504851.7673173889,7507841.734515145,-0.993746154151699,-0.11166280091735009,-96.41117764048595
504851.7673173889,7508156.308101333,-0.9898906894725801,-0.14183237604827773,-98.15389185022444
504851.7673173889,7508470.88168752,-0.9877435377137851,-0.1560855653308673,-98.97976090106522
504851.7673173889,7508785.455273707,-0.9886581697111831,-0.15018329954869597,-98.63754918136158
504851.7673173889,7509100.028859895,-0.9923375233551454,-0.1235566256474187,-97.09741037146041
504851.7673173889,7509414.602446082,-0.9968370565764391,-0.07947252755525842,-94.55824725634855
504851.7673173889,7509729.176032269,-0.9997085508293845,-0.02414152850612287,-91.38334208830844
504851.7673173889,7510043.749618457,-0.9993818823430501,0.035154704442816494,-87.98536869522863
504851.7673173889,7510358.323204644,-0.9957471397832058,0.09212835401528019,-84.71393838761497
504851.7673173889,7510672.896790831,-0.9897662322017795,0.14269830269871206,-81.79598437455938
504851.7673173889,7510987.470377019,-0.9827330817166904,0.18502888990537938,-79.33718325372145
504851.7673173889,7511302.043963206,-0.9757509293820598,0.2188838134948452,-77.35651754260209
504851.7673173889,7511616.617549393,-0.9695466330637879,0.24490677065910785,-75.82367576676162
504851.7673173889,7511931.191135581,-0.9644901372137261,0.2641188656977159,-74.6853977639032
504851.7673173889,7512245.764721768,-0.9606840259150949,0.2776440209180903,-73.8803572878216
504851.7673173889,7512560.338307955,-0.9580563894991095,0.2865797524947123,-73.34669885149023
504851.7673173889,7512874.911894143,-0.956436160886073,0.2919415526257094,-73.02577024318953
504851.7673173889,7513189.48548033,-0.9556080715323112,0.29464082137799097,-72.86399929467882
504851.7673173889,7513504.059066517,-0.9553495234159624,0.29547806705218194,-72.8137934286731
504851.7673173889,7513818.632652705,-0.9554528922452633,0.29514364418052624,-72.83384889727188
504851.7673173889,7514133.206238892,-0.9557369117383379,0.29422262921275216,-72.88907132083946
504851.7673173889,7514447.779825079,-0.9560504799317635,0.29320211428679155,-72.95024045804452
504851.7673173889,7514762.353411267,-0.9562716750843295,0.2924798855159282,-72.99351837367958
504851.7673173889,7515076.926997454,-0.9563041227342333,0.2923737759128006,-72.99987590724842
504851.7673173889,7515391.500583641,-0.9560722355597895,0.2931311658485094,-72.9544923253978
504851.7673173889,7515706.074169829,-0.955516322352864,0.2949382269514372,-72.84616677254776
504851.7673173889,7516020.647756016,-0.9545881558796062,0.29792860328335785,-72.66676736801462
504851.7673173889,7516335.221342203,-0.953247298012794,0.30219131164099977,-72.4107339755439
505166.34090357623,7494944.217481465,0.996482820444736,0.08379730639169723,85.19313114638395
505166.34090357623,7495258.791067652,0.9880388347438619,0.15420525619443604,81.12929336186849
505166.34090357623,7495573.36465384,0.9742447545307861,0.2254931446169671,76.96812147413155
505166.34090357623,7495887.938240027,0.9565005906085404,0.2917303895131825,73.0384196473876
505166.34090357623,7496202.511826214,0.9373516105022006,0.3483847848126133,69.61144687836881
505166.34090357623,7496517.085412402,0.9193620167940586,0.39341261046941695,66.83299064295767
505166.34090357623,7496831.658998589,0.9041058645312879,0.42730853691464254,64.70312600022486
505166.34090357623,7497146.232584776,0.891780257785202,0.45246875231838796,63.097812800076376
505166.34090357623,7497460.806170964,0.8814429366548326,0.4722905349690005,61.8169168689986
505166.34090357623,7497775.379757151,0.8716296045368277,0.4901651073821691,60.64856581926798
505166.34090357623,7498089.953343338,0.8611473344037845,0.5083554548239415,59.445650626337596
505166.34090357623,7498404.526929526,0.8499745859527106,0.5268236927421909,58.20890531910659
505166.34090357623,7498719.100515713,0.8401556507849905,0.5423453534917111,57.156559610039345
505166.34090357623,7499033.6741019,0.8361079553911056,0.5485649341068977,56.73138294572202
505166.34090357623,7499348.247688088,0.8432134409732511,0.5375789178921075,57.48102310967844
505166.34090357623,7499662.821274275,0.8643182019032132,0.5029453706505274,59.80494377667631
505166.34090357623,7499977.394860462,0.8964135751310597,0.4432185717236495,63.69058028504047
505166.34090357623,7500291.96844665,0.9313509780306765,0.3641227206880976,68.64639659002815
505166.34090357623,7500606.542032837,0.960939268777008,0.27675932093121863,73.93311432083804
505166.34090357623,7500921.115619024,0.9813645527513915,0.1921551836486892,78.92141495767916
505166.34090357623,7501235.689205212,0.9931651987031154,0.11671712849878219,83.29732368381107
505166.34090357623,7501550.262791399,0.9986759866497846,0.051441944841529946,87.05129217955667
505166.34090357623,7501864.836377586,0.9999768700637565,-0.006801421725868808,90.38969576413156
505166.34090357623,7502179.409963774,0.9978936977051376,-0.064870394482904,93.71941158781758
505166.34090357623,7502493.983549961,0.9904878509241573,-0.13760020774564405,97.90900431196607
505166.34090357623,7502808.557136148,0.9610114647943369,-0.27650852524622666,106.05193260680939
505166.34090357623,7503123.130722336,0.506281834013022,-0.8623680795045761,149.58351961490652
505166.34090357623,7503437.704308523,-0.9332281509578412,-0.35928431396292376,-111.05624980519464
505166.34090357623,7503752.27789471,-0.9908925963885679,-0.13465460416310496,-97.73864780189396
505166.34090357623,7504066.8514808975,-0.9984203143812487,-0.05618608218098849,-93.22092156951854
505166.34090357623,7504381.425067085,-0.99991525754538,-0.013018361185507584,-90.74591822253926
505166.34090357623,7504695.998653272,-0.9998735748150833,0.015900766852768113,-89.08891477328517
505166.34090357623,7505010.5722394595,-0.9993186478674664,0.036908535927868545,-87.88481624651438
505166.34090357623,7505325.145825647,-0.9986474571305994,0.05199284918705345,-87.01968538776562
505166.34090357623,7505639.719411834,-0.998123441488988,0.06123394116156941,-86.48935735819889
505166.34090357623,7505954.2929980215,-0.9979723154586355,0.06364949000683104,-86.35068596831182
505166.34090357623,7506268.866584209,-0.9983318048451971,0.05773740065617215,-86.69004986998144
505166.34090357623,7506583.440170396,-0.9991129290778675,0.04211122118205528,-87.58649106271393
505166.34090357623,7506898.013756583,-0.9998663758923823,0.016347182015060444,-89.06333374283562
505166.34090357623,7507212.587342771,-0.9998370456424464,-0.018052206540602383,-91.03437143139607
505166.34090357623,7507527.160928958,-0.9983767359462893,-0.05695518520058769,-93.26505860873083
505166.34090357623,7507841.734515145,-0.9955953754759193,-0.09375419100479376,-95.3796201802989
505166.34090357623,7508156.308101333,-0.9926860826954017,-0.12072423626951585,-96.93390214247906
505166.34090357623,7508470.88168752,-0.9913625858985426,-0.13114962173241226,-97.53602959909621
505166.34090357623,7508785.455273707,-0.9926218049176833,-0.12125160783247657,-96.96434191886908
505166.34090357623,7509100.028859895,-0.9958296364551762,-0.09123231421788941,-95.23450518150604
505166.34090357623,7509414.602446082,-0.9989782416519178,-0.04519372418867879,-92.59029193406762
505166.34090357623,7509729.176032269,-0.999948422596271,0.010156384555014851,-89.41807202507336
505166.34090357623,7510043.749618457,-0.9977088136454281,0.06765443942737626,-86.12072298717948
505166.34090357623,7510358.323204644,-0.9925744525789801,0.1216386290926448,-83.0133180385031
505166.34090357623,7510672.896790831,-0.9856537196308316,0.16878016760835912,-80.28309699775191
505166.34090357623,7510987.470377019,-0.9781711408615004,0.20780091237939938,-78.00648885770744
505166.34090357623,7511302.043963206,-0.9710853094170822,0.23873274143763723,-76.18824219045912
505166.34090357623,7511616.617549393,-0.9649955727138038,0.26226617136557584,-74.79542867295825
505166.34090357623,7511931.191135581,-0.9601873022399062,0.2793570199892084,-73.77816658964397
505166.34090357623,7512245.764721768,-0.9567127676065819,0.2910338129815066,-73.08014096763449
505166.34090357623,7512560.338307955,-0.9544689017739381,0.2983104348601509,-72.64384784609082
505166.34090357623,7512874.911894143,-0.9532623027691252,0.30214397581170566,-72.41357911541273
505166.34090357623,7513189.48548033,-0.9528595031143856,0.30341187736244957,-72.33735586802386
505166.34090357623,7513504.059066517,-0.9530225742148672,0.30289927869981453,-72.36817596921922
505166.34090357623,7513818.632652705,-0.953531520159561,0.30129327915205234,-72.46470296994181
505166.34090357623,7514133.206238892,-0.95419593735777,0.2991824077881698,-72.59149673223878
505166.34090357623,7514447.779825079,-0.9548588166025835,0.29705999454035154,-72.71889514355043
505166.34090357623,7514762.353411267,-0.955395211295243,0.29533030700237656,-72.8226549234231
505166.34090357623,7515076.926997454,-0.9557080206966894,0.2943164609328134,-72.88344608785637
505166.34090357623,7515391.500583641,-0.9557225545263778,0.2942692623594497,-72.88627567433184
505166.34090357623,7515706.074169829,-0.9553809940109964,0.2953762960742796,-72.81989690318406
505166.34090357623,7516020.647756016,-0.9546374126780606,0.2977707344843317,-72.67624264011378
505166.34090357623,7516335.221342203,-0.9534536870232111,0.30153949443123473,-72.44990778829357
505480.91448976356,7494944.217481465,0.9924064061733089,0.1230021340716392,82.93460386046998
505480.91448976356,7495258.791067652,0.9826490415452195,0.1854746914009069,79.31119080832983
505480.91448976356,7495573.36465384,0.9690267624200386,0.246955732295766,75.70255906236194
505480.91448976356,7495887.938240027,0.9530705558220124,0.30274827105223967,72.37725433031899
505480.91448976356,7496202.511826214,0.9368475306549677,0.3497380509834315,69.52870601591901
505480.91448976356,7496517.085412402,0.9220337535620987,0.38710949005699546,67.2252374295699
505480.91448976356,7496831.658998589,0.9092389003523855,0.41627469546680923,65.4003841906428
505480.91448976356,7497146.232584776,0.8978488989772142,0.4403037072355901,63.87673954379706
505480.91448976356,7497460.806170964,0.8863145301821944,0.46308374360143084,62.41372443859361
505480.91448976356,7497775.379757151,0.8727151205331385,0.4882297803215507,60.77570356384159
505480.91448976356,7498089.953343338,0.8555530378458001,0.5177151721099382,58.82088582411176
505480.91448976356,7498404.526929526,0.8349058215744726,0.5503928316221561,56.60603296635338
505480.91448976356,7498719.100515713,0.8138850088770864,0.5810259824871388,54.47726281976765
505480.91448976356,7499033.6741019,0.7994053456130128,0.6007920550451209,53.07335450391008
505480.91448976356,7499348.247688088,0.8002755679830812,0.5996324001330788,53.15642522126098
505480.91448976356,7499662.821274275,0.8219314922088772,0.5695863605418309,55.278613547981266
505480.91448976356,7499977.394860462,0.8611733104941288,0.5083114491063354,59.448578468955276
505480.91448976356,7500291.96844665,0.9066279511361592,0.4219309875070209,65.04344104453607
505480.91448976356,7500606.542032837,0.9461169770989603,0.3238250540726046,71.1055935609712
505480.91448976356,7500921.115619024,0.9736743130482001,0.22794370381766543,76.82396083839286
505480.91448976356,7501235.689205212,0.989797913331629,0.14247838700782975,81.80871469291037
505480.91448976356,7501550.262791399,0.997636585441429,0.06871130466500053,86.06002781932034
505480.91448976356,7501864.836377586,0.999995827260057,0.002888851410905801,89.83448077629174
505480.91448976356,7502179.409963774,0.9980145569977703,-0.06298368058905719,93.6110892630687
505480.91448976356,7502493.983549961,0.989315119543676,-0.14579298420116737,98.38320183661251
505480.91448976356,7502808.557136148,0.9531769053585339,-0.30241327201551277,107.60260764338727
505480.91448976356,7503123.130722336,0.47034852654500686,-0.8824807440261465,151.9430774764394
505480.91448976356,7503437.704308523,-0.9072553813050788,-0.42058016250528996,-114.87122098938015
505480.91448976356,7503752.27789471,-0.9856741952948903,-0.16866054882446704,-99.70994966748607
505480.91448976356,7504066.8514808975,-0.9969641976912239,-0.07786134163944589,-94.46564611800036
505480.91448976356,7504381.425067085,-0.9996238430642717,-0.02742576120031278,-91.57157742490301
505480.91448976356,7504695.998653272,-0.9999781317195724,0.006613326139968296,-89.62108156153403
505480.91448976356,7505010.5722394595,-0.9995019231033764,0.03155797383629711,-88.191561032002
505480.91448976356,7505325.145825647,-0.998759133382254,0.04980154099552704,-87.14540106449613
505480.91448976356,7505639.719411834,-0.9980967899862389,0.06166682916419375,-86.46450774013334
505480.91448976356,7505954.2929980215,-0.9977940175330114,0.06638598176823567,-86.19356403699967
505480.91448976356,7506268.866584209,-0.9980337974093014,0.06267806018671614,-86.40645616263377
505480.91448976356,7506583.440170396,-0.998780119112408,0.049378878741865966,-87.16964765980345
505480.91448976356,7506898.013756583,-0.9996547072605295,0.02627672452694569,-88.49428127660744
505480.91448976356,7507212.587342771,-0.9999878704440043,-0.004925339060924096,-90.28220228185894
505480.91448976356,7507527.160928958,-0.9992034362103784,-0.03990605299164643,-92.28705570762158
505480.91448976356,7507841.734515145,-0.997410894357429,-0.07191319640450959,-94.1238823156284
505480.91448976356,7508156.308101333,-0.9956448930466929,-0.09322685745019774,-95.3492732785761
505480.91448976356,7508470.88168752,-0.9952409697133233,-0.09744440570953151,-95.59202687705186
505480.91448976356,7508785.455273707,-0.9966713663409713,-0.0815241529610784,-94.67617947478605
505480.91448976356,7509100.028859895,-0.9989065827956919,-0.0467508165429619,-92.67960118859246
505480.91448976356,7509414.602446082,-0.9999984992172815,0.0017325020013882367,-89.90073489766404
505480.91448976356,7509729.176032269,-0.9983878307620342,0.05676036809500033,-86.74612167569309
505480.91448976356,7510043.749618457,-0.9937595679819325,0.11154335948124772,-83.59570887068551
505480.91448976356,7510358.323204644,-0.9868986459199007,0.16134144750022072,-80.71523279726593
505480.91448976356,7510672.896790831,-0.9790170267521316,0.20377846139721453,-78.2419993148996
505480.91448976356,7510987.470377019,-0.9712093179515786,0.23822774969350122,-76.21803570846434
505480.91448976356,7511302.043963206,-0.9642412869804349,0.2650259241702864,-74.63150677859907
505480.91448976356,7511616.617549393,-0.9585487224947458,0.2849286693256596,-73.4454151423092
505480.91448976356,7511931.191135581,-0.954302897651901,0.298841060654632,-72.61199215988411
505480.91448976356,7512245.764721768,-0.9514807989131123,0.3077081235516305,-72.07883447191632
505480.91448976356,7512560.338307955,-0.9499283328556692,0.3124678582479311,-71.7919818051143
505480.91448976356,7512874.911894143,-0.9494156882456942,0.3140220548193306,-71.69821376392707
505480.91448976356,7513189.48548033,-0.9496828408103818,0.3132131891704481,-71.74702069454449
505480.91448976356,7513504.059066517,-0.950473100311674,0.31080683001490583,-71.89213946813068
505480.91448976356,7513818.632652705,-0.9515544374218192,0.30748032883884613,-72.09255116546609
505480.91448976356,7514133.206238892,-0.9527302005702595,0.30381765077321193,-72.31295491384263
505480.91448976356,7514447.779825079,-0.9538418299565723,0.3003094461136668,-72.52380988348075
505480.91448976356,7514762.353411267,-0.9547663212771755,0.29735714512156786,-72.70106392242916
505480.91448976356,7515076.926997454,-0.9554108154944584,0.2952798226025849,-72.8256824866588
505480.91448976356,7515391.500583641,-0.9557061026067235,0.29432268930591626,-72.88307268945184
505480.91448976356,7515706.074169829,-0.9556002299693134,0.294666252703962,-72.86247449212922
505480.91448976356,7516020.647756016,-0.9550529037368439,0.29643540791177875,-72.75636931170251
505480.91448976356,7516335.221342203,-0.954031001121669,0.29970793933225404,-72.55993786666723
505795.4880759509,7494944.217481465,0.983547356270222,0.18065048567290634,79.5923489605558
505795.4880759509,7495258.791067652,0.9721113773906336,0.23451965791311616,76.4366900476323
505795.4880759509,7495573.36465384,0.9584339554154476,0.2853144810672949,73.4223524569354
505795.4880759509,7495887.938240027,0.9441154816892925,0.3296148619746918,70.7545991443812
505795.4880759509,7496202.511826214,0.9307374904758844,0.36568801432731285,68.55006958986895
505795.4880759509,7496517.085412402,0.9191460004104345,0.3939170343225861,66.80155063086453
505795.4880759509,7496831.658998589,0.9090578961426896,0.41666982307413014,65.37548270706115
505795.4880759509,7497146.232584776,0.8990755444889086,0.4377935190269182,64.03681649874066
505795.4880759509,7497460.806170964,0.8869903019239725,0.461788051266834,62.49745250132104
505795.4880759509,7497775.379757151,0.870280932778311,0.49255568014440027,60.49130212406756
505795.4880759509,7498089.953343338,0.8469548086054672,0.5316648871047217,57.88198629333497
505795.4880759509,7498404.526929526,0.8171119233731373,0.5764790583199467,54.79672251277419
505795.4880759509,7498719.100515713,0.7851633282640068,0.6192887435997746,51.735786652758456
505795.4880759509,7499033.6741019,0.7609371335271166,0.6488256151074303,49.54688330294867
505795.4880759509,7499348.247688088,0.7567184056170065,0.6537409690393096,49.17574763597141
505795.4880759509,7499662.821274275,0.780019177186772,0.6257556098197371,51.26233128073549
505795.4880759509,7499977.394860462,0.8269596504116852,0.5622612707549611,55.78767561713906
505795.4880759509,7500291.96844665,0.8829252407281295,0.46951359861581726,61.99727219809168
505795.4880759509,7500606.542032837,0.9320107253803815,0.3624306937552818,68.7504515088875
505795.4880759509,7500921.115619024,0.9663567821909915,0.25720530615341625,75.09570071077356
505795.4880759509,7501235.689205212,0.9865629077592544,0.16338185038003733,80.59675424708132
505795.4880759509,7501550.262791399,0.9966066965548488,0.0823109493447349,85.27858839165714
505795.4880759509,7501864.836377586,0.9999549375548477,0.009493306045869803,89.45606545958096
505795.4880759509,7502179.409963774,0.9979242331018935,-0.0643989517616381,93.69234330940264
505795.4880759509,7502493.983549961,0.9873059968459645,-0.1588296842280945,99.13897344472207
505795.4880759509,7502808.557136148,0.9414347881493752,-0.33719510622507726,109.70607662800937
505795.4880759509,7503123.130722336,0.4262452958466212,-0.9046076208879883,154.7704879337501
505795.4880759509,7503437.704308523,-0.8663554199554316,-0.49942795908303705,-119.96216128854536
505795.4880759509,7503752.27789471,-0.9756179537700456,-0.21947575784479975,-102.67824360605772
505795.4880759509,7504066.8514808975,-0.9935048744450583,-0.11378956214833146,-96.53381377884239
505795.4880759509,7504381.425067085,-0.9985115783772194,-0.054540148942169436,-93.12647167172179
505795.4880759509,7504695.998653272,-0.9998977548164931,-0.014299647301109124,-90.81933736350257
505795.4880759509,7505010.5722394595,-0.9998803224373458,0.015470643250672496,-89.11356207285824
505795.4880759509,7505325.145825647,-0.9992896272355944,0.0376860836297297,-87.84023502467709
505795.4880759509,7505639.719411834,-0.9985968923479006,0.0529551375516624,-86.9644742587771
505795.4880759509,7505954.2929980215,-0.9981541370777659,0.06073152916352894,-86.51819712153215
505795.4880759509,7506268.866584209,-0.9982015780358092,0.05994672306990687,-86.5632452802785
505795.4880759509,7506583.440170396,-0.998766855221021,0.04964643906577575,-87.1542987569436
505795.4880759509,7506898.013756583,-0.9995552186159553,0.029822222211126154,-88.29105915572949
505795.4880759509,7507212.587342771,-0.9999971752347595,0.002376872420179114,-89.86381511365256
505795.4880759509,7507527.160928958,-0.9996032872792544,-0.028165014832383768,-91.61394991028406
505795.4880759509,7507841.734515145,-0.9984937555187323,-0.05486547357034269,-93.14513935145676
505795.4880759509,7508156.308101333,-0.9975514484411007,-0.06993645482194594,-94.01033740265171
505795.4880759509,7508470.88168752,-0.997738587359893,-0.06721392186954415,-93.85397963195001
505795.4880759509,7508785.455273707,-0.9990149278850939,-0.044375374508172374,-92.54335685846097
505795.4880759509,7509100.028859895,-0.9999926129199012,-0.0038437098783349237,-90.22022889598443
505795.4880759509,7509414.602446082,-0.9988412344483222,0.04812679467564634,-87.24147220559892
505795.4880759509,7509729.176032269,-0.9945901564946542,0.10387694933881743,-84.03753332754323
505795.4880759509,7510043.749618457,-0.9876067246715806,0.15694890054878535,-80.97015637478802
505795.4880759509,7510358.323204644,-0.9790900898363846,0.2034271269624097,-78.26255996750679
505795.4880759509,7510672.896790831,-0.9703335764215422,0.24177003633407354,-76.00896708605673
505795.4880759509,7510987.470377019,-0.962316238415008,0.27193281759064974,-74.22068681410035
505795.4880759509,7511302.043963206,-0.9556317218481748,0.2945641054125445,-72.86859892791607
505795.4880759509,7511616.617549393,-0.9505572530380876,0.3105493659576289,-71.90765905596062
505795.4880759509,7511931.191135581,-0.9471371038282009,0.3208290924338499,-71.2869277156745
505795.4880759509,7512245.764721768,-0.9452505554842553,0.3263455030434877,-70.95288817659902
505795.4880759509,7512560.338307955,-0.9446694631985689,0.3280237877046839,-70.85112873526676
505795.4880759509,7512874.911894143,-0.9451093499999484,0.3267542142691888,-70.9281125475355
505795.4880759509,7513189.48548033,-0.9462720026830631,0.3233717627409433,-71.13304212463842
505795.4880759509,7513504.059066517,-0.9478766119139187,0.31863761326401874,-71.41944649409265
505795.4880759509,7513818.632652705,-0.9496786743917464,0.3132258217413364,-71.74625855106575
505795.4880759509,7514133.206238892,-0.9514781637125653,0.30771627187746287,-72.07834379955874
505795.4880759509,7514447.779825079,-0.9531197067496,0.30259349729555707,-72.38655863030618
505795.4880759509,7514762.353411267,-0.9544877120910097,0.29825024302969105,-72.64746106372009
505795.4880759509,7515076.926997454,-0.9554989849521611,0.2949943893625599,-72.84279906626998
505795.4880759509,7515391.500583641,-0.9560946990075949,0.2930578893829279,-72.9588836074951
505795.4880759509,7515706.074169829,-0.9562329229972387,0.2926065566185367,-72.98592861984328
505795.4880759509,7516020.647756016,-0.9558823434941808,0.29374980067409934,-72.91741491391797
505795.4880759509,7516335.221342203,-0.9550174256356885,0.2965496867848325,-72.7495133368151
506110.0616621382,7494944.217481465,0.9676181980832891,0.2524183486556569,75.37933612903191
506110.0616621382,7495258.791067652,0.9547749499606906,0.2973294383803273,72.70272660378718
