X,Y,Z,angle,lsx,lsy,formation,group
536677.82857801,7509802.941024775,634.,166.77770735488403,-0.22872965295114173,0.9734899824142261,Boolgeeda_Iron_Formation,Hamersley_Group
535439.2655422201,7508472.93436249,609.,33.71440481478784,0.5550535726995783,0.8318146015990786,Boolgeeda_Iron_Formation,Hamersley_Group
534606.7357914599,7507417.163993729,597.,69.41478837810435,0.9361503169598853,0.35160003420919383,Boolgeeda_Iron_Formation,Hamersley_Group
532383.3803470749,7506158.12940393,576.,51.30040562315181,0.7804348336988491,0.6252371312945589,Boolgeeda_Iron_Formation,Hamersley_Group
530140.3648564001,7505170.115017081,570.,62.64298207709516,0.8881603673929528,0.4595336351045647,Boolgeeda_Iron_Formation,Hamersley_Group
527933.9289082449,7504414.5679616,552.,77.29873435976614,0.9755296873955038,0.21986775345655088,Boolgeeda_Iron_Formation,Hamersley_Group
522214.16852937,7503671.00332208,540.,76.59125481508411,0.9727404946696551,0.23189637778506805,Boolgeeda_Iron_Formation,Hamersley_Group
518678.03047062,7503031.214835975,518.,75.52172914839902,0.9682425261635026,0.2500128207282954,Boolgeeda_Iron_Formation,Hamersley_Group
510866.1341200024,7508448.567673393,522.,84.68701677377366,-0.9957037414414455,-0.09259621633472376,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
514353.48555408,7508990.165782865,543.,83.41225439288243,-0.9933973255802638,-0.114724685791591,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
517168.085129235,7509381.70641925,571.,70.69295450880668,-0.9437603020782539,-0.33063044660339863,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
512864.263618635,7500334.13572143,520.,62.296455817390004,0.8853648700212299,0.4648968132094377,Weeli_Wolli_Formation,Hamersley_Group
517219.6983030969,7501947.8478155425,518.,73.23462985726364,0.9574940149359679,0.2884531354688325,Boolgeeda_Iron_Formation,Hamersley_Group
515256.539485985,7501908.925061734,516.,94.77640212990971,0.9965272383323049,-0.08326742017013326,Boolgeeda_Iron_Formation,Hamersley_Group
493844.0641266976,7508415.495367512,533.,109.74868662729966,-0.9411837609651926,0.33789514363987977,Weeli_Wolli_Formation,Hamersley_Group
