GROUP_,id,x,y,z,code
Hamersley Group,6148,542270.97875475,7512270.6687916,840.,Brockman_Iron_Formation
Hamersley Group,6148,542677.29033758,7511770.6617923,812.,Brockman_Iron_Formation
Hamersley Group,6148,542677.70280742,7511769.2179521,812.,Brockman_Iron_Formation
Hamersley Group,6148,542802.26858385,7511333.15959898,721.,Brockman_Iron_Formation
Hamersley Group,6148,542927.26137611,7510676.66073644,797.,Brockman_Iron_Formation
Hamersley Group,6148,542927.26999918,7509989.15085108,857.,Brockman_Iron_Formation
Hamersley Group,6148,542864.71956001,7509239.161151,804.,Brockman_Iron_Formation
Hamersley Group,6148,542677.24168743,7509082.66245721,786.,Brockman_Iron_Formation
Hamersley Group,6148,542458.47087411,7508957.66004404,804.,Brockman_Iron_Formation
Hamersley Group,6148,542239.65812703,7508645.16075299,672.,Brockman_Iron_Formation
Hamersley Group,6148,542145.9084492,7508332.65926824,693.,Brockman_Iron_Formation
Hamersley Group,6148,542208.38924068,7507707.65894866,648.,Brockman_Iron_Formation
Hamersley Group,6148,542083.35856634,7507145.15903698,674.,Brockman_Iron_Formation
Hamersley Group,6148,541895.8687167,7506645.16197604,710.,Brockman_Iron_Formation
Hamersley Group,6148,541614.60145059,7506144.65167089,671.,Brockman_Iron_Formation
Hamersley Group,6148,541145.7601317,7505676.14855006,736.,Brockman_Iron_Formation
Hamersley Group,6148,540770.7923637,7505332.15171108,642.,Brockman_Iron_Formation
Hamersley Group,6148,540145.70084139,7504988.64776056,712.,Brockman_Iron_Formation
Hamersley Group,6148,539676.88892276,7504613.6505788,645.,Brockman_Iron_Formation
Hamersley Group,6148,539051.81122807,7504394.64940753,763.,Brockman_Iron_Formation
Hamersley Group,6148,538364.25997959,7504113.66011445,850.,Brockman_Iron_Formation
Hamersley Group,6148,537895.51087974,7503957.14805985,678.,Brockman_Iron_Formation
Hamersley Group,6148,536989.17997103,7504051.15213942,747.,Brockman_Iron_Formation
Hamersley Group,6148,536676.58979163,7504113.64755625,739.,Brockman_Iron_Formation
Hamersley Group,6148,536270.36833002,7504082.14223355,737.,Brockman_Iron_Formation
Hamersley Group,6148,535926.55161838,7503894.65193591,772.,Brockman_Iron_Formation
Hamersley Group,6148,535676.5302752,7503519.63842719,766.,Brockman_Iron_Formation
Hamersley Group,6148,535551.54326118,7503144.64123585,685.,Brockman_Iron_Formation
Hamersley Group,6148,535239.00001697,7502707.13842932,769.,Brockman_Iron_Formation
Hamersley Group,6148,534926.42990648,7502457.13098601,739.,Brockman_Iron_Formation
Hamersley Group,6148,534488.93889665,7502207.12011758,615.,Brockman_Iron_Formation
Hamersley Group,6148,533613.83040109,7502019.6212949,638.,Brockman_Iron_Formation
Hamersley Group,6148,533020.02924737,7501925.60221166,650.,Brockman_Iron_Formation
Hamersley Group,6148,532551.20059923,7501832.09816461,625.,Brockman_Iron_Formation
Hamersley Group,6148,532401.50813829,7501876.60077593,625.,Brockman_Iron_Formation
Hamersley Group,6148,532130.46012056,7502165.59858724,663.,Brockman_Iron_Formation
Hamersley Group,6148,531832.36921709,7502050.60151443,681.,Brockman_Iron_Formation
Hamersley Group,6148,530707.27998763,7501832.09066587,607.,Brockman_Iron_Formation
Hamersley Group,6148,529800.96987481,7501832.06981464,571.,Brockman_Iron_Formation
Hamersley Group,6148,529113.4114605,7501800.57046113,565.,Brockman_Iron_Formation
Hamersley Group,6148,528644.57973937,7501769.56060174,562.,Brockman_Iron_Formation
Hamersley Group,6148,528269.54911085,7501675.54946632,553.,Brockman_Iron_Formation
Hamersley Group,6148,527895.38041329,7501600.55062367,551.,Brockman_Iron_Formation
Hamersley Group,6148,518912.77772736,7509330.46926409,604.,Brockman_Iron_Formation
Hamersley Group,6148,519307.44022161,7509273.48997861,660.,Brockman_Iron_Formation
Hamersley Group,6148,519868.87007679,7509350.49000043,594.,Brockman_Iron_Formation
Hamersley Group,6148,520005.17078521,7509373.56733042,627.,Brockman_Iron_Formation
Hamersley Group,6148,520906.00672736,7509526.05766506,578.,Brockman_Iron_Formation
Hamersley Group,6148,521402.08978691,7509610.00899969,574.,Brockman_Iron_Formation
Hamersley Group,6148,521858.95929696,7509706.58503641,572.,Brockman_Iron_Formation
Hamersley Group,6148,522935.25105949,7509934.04007126,626.,Brockman_Iron_Formation
Hamersley Group,6148,523323.94062763,7510193.04166318,558.,Brockman_Iron_Formation
Hamersley Group,6148,523647.8605991,7510430.53988506,570.,Brockman_Iron_Formation
Hamersley Group,6148,523991.42905727,7510603.55907268,570.,Brockman_Iron_Formation
Hamersley Group,6148,524162.85905036,7510539.0514788,577.,Brockman_Iron_Formation
Hamersley Group,6148,524175.5816624,7510552.06083333,577.,Brockman_Iron_Formation
Hamersley Group,6148,524296.70886504,7510608.5615234,577.,Brockman_Iron_Formation
Hamersley Group,6148,524449.93983678,7510735.05019514,623.,Brockman_Iron_Formation
Hamersley Group,6148,524628.93126082,7510931.06005816,680.,Brockman_Iron_Formation
Hamersley Group,6148,524788.12910954,7510968.56984444,680.,Brockman_Iron_Formation
Hamersley Group,6148,524991.77145997,7510993.08095076,715.,Brockman_Iron_Formation
Hamersley Group,6148,525201.96177504,7511074.57980979,715.,Brockman_Iron_Formation
Hamersley Group,6148,525355.470765,7511252.09228277,634.,Brockman_Iron_Formation
Hamersley Group,6148,525541.53930185,7511594.59247982,637.,Brockman_Iron_Formation
Hamersley Group,6148,525715.24123919,7511806.88528093,604.,Brockman_Iron_Formation
Hamersley Group,6148,525733.40064011,7511829.0786175,619.,Brockman_Iron_Formation
Hamersley Group,6148,526007.82776675,7512012.10062918,619.,Brockman_Iron_Formation
Hamersley Group,6148,526364.72959025,7512169.6002677,609.,Brockman_Iron_Formation
Hamersley Group,6148,526765.85101164,7512269.11991902,614.,Brockman_Iron_Formation
Hamersley Group,6148,527179.35841707,7512292.1186124,692.,Brockman_Iron_Formation
Hamersley Group,6148,527573.72033171,7512290.14038859,628.,Brockman_Iron_Formation
Hamersley Group,6148,528019.00225657,7512313.15074963,643.,Brockman_Iron_Formation
Hamersley Group,6148,528381.82144897,7512374.64869925,711.,Brockman_Iron_Formation
Hamersley Group,6148,528725.79111039,7512474.6703562,783.,Brockman_Iron_Formation
Hamersley Group,6148,529082.38106679,7512568.19015911,810.,Brockman_Iron_Formation
Hamersley Group,6148,529541.34943606,7512788.69015924,746.,Brockman_Iron_Formation
Hamersley Group,6148,529892.52033635,7513079.69810155,779.,Brockman_Iron_Formation
Hamersley Group,6148,530097.65986215,7513415.70895627,676.,Brockman_Iron_Formation
Hamersley Group,6148,530130.41136679,7513612.70976836,660.,Brockman_Iron_Formation
Hamersley Group,6148,530099.42050291,7513784.71054115,653.,Brockman_Iron_Formation
Hamersley Group,6148,529979.42138715,7513951.22081208,653.,Brockman_Iron_Formation
Hamersley Group,6148,529795.92030962,7514143.20673256,646.,Brockman_Iron_Formation
Hamersley Group,6148,529701.40915751,7514334.18831205,643.,Brockman_Iron_Formation
Hamersley Group,6148,529689.57189909,7514437.69804277,643.,Brockman_Iron_Formation
Hamersley Group,6148,529694.6298466,7514468.70040679,643.,Brockman_Iron_Formation
Hamersley Group,6148,529707.72065343,7514496.70929557,643.,Brockman_Iron_Formation
Hamersley Group,6148,529740.3415173,7514528.71187345,643.,Brockman_Iron_Formation
Hamersley Group,6148,529819.72966284,7514562.70128575,643.,Brockman_Iron_Formation
Hamersley Group,6148,530148.11791849,7514620.22025313,644.,Brockman_Iron_Formation
Hamersley Group,6148,530218.74973763,7514643.22044265,656.,Brockman_Iron_Formation
Hamersley Group,6148,530423.0708995,7514734.21983162,656.,Brockman_Iron_Formation
Hamersley Group,6148,530503.90089377,7514762.22831021,669.,Brockman_Iron_Formation
Hamersley Group,6148,530647.47072369,7514789.72846682,669.,Brockman_Iron_Formation
Hamersley Group,6148,530791.37031874,7514798.74672552,690.,Brockman_Iron_Formation
Hamersley Group,6148,530826.1293182,7514807.238458,690.,Brockman_Iron_Formation
Hamersley Group,6148,530852.1880561,7514823.74039915,690.,Brockman_Iron_Formation
Hamersley Group,6148,530865.88087217,7514850.73803558,690.,Brockman_Iron_Formation
Hamersley Group,6148,530867.69245935,7514885.23759681,728.,Brockman_Iron_Formation
Hamersley Group,6148,530860.79761279,7514922.23943981,728.,Brockman_Iron_Formation
Hamersley Group,6148,530830.25874388,7514986.23843761,728.,Brockman_Iron_Formation
Hamersley Group,6148,530748.80885632,7515076.73934297,693.,Brockman_Iron_Formation
Hamersley Group,6148,530533.90916201,7515253.23940491,731.,Brockman_Iron_Formation
Hamersley Group,6148,530493.64822875,7515311.23142008,731.,Brockman_Iron_Formation
Hamersley Group,6148,530485.08880224,7515344.74108496,731.,Brockman_Iron_Formation
Hamersley Group,6148,530488.41843453,7515419.23045467,731.,Brockman_Iron_Formation
Hamersley Group,6148,530504.15891385,7515475.23132895,827.,Brockman_Iron_Formation
Hamersley Group,6148,530527.55988808,7515526.73016328,827.,Brockman_Iron_Formation
Hamersley Group,6148,530636.21857909,7515653.23923298,827.,Brockman_Iron_Formation
Hamersley Group,6148,530720.10839161,7515894.75172952,914.,Brockman_Iron_Formation
Hamersley Group,6148,530702.4178876,7516200.23931346,929.,Brockman_Iron_Formation
Hamersley Group,6148,528009.38002393,7501104.55890638,544.,Brockman_Iron_Formation
Hamersley Group,6148,526591.38175092,7501049.0416828,566.,Brockman_Iron_Formation
Hamersley Group,6148,525518.20125753,7500983.10386043,565.,Brockman_Iron_Formation
Hamersley Group,6148,524403.06883521,7500914.50825194,551.,Brockman_Iron_Formation
Hamersley Group,6148,523814.80919092,7500861.50106208,574.,Brockman_Iron_Formation
Hamersley Group,6148,523576.8901202,7501033.50114164,673.,Brockman_Iron_Formation
Hamersley Group,6148,523090.59194631,7501408.48978086,570.,Brockman_Iron_Formation
Hamersley Group,6148,522373.8810592,7501209.48969449,566.,Brockman_Iron_Formation
Hamersley Group,6148,521543.43977637,7501077.53688936,629.,Brockman_Iron_Formation
Hamersley Group,6148,520473.579158,7500907.47207442,605.,Brockman_Iron_Formation
Hamersley Group,6148,519976.91006078,7500799.46789149,627.,Brockman_Iron_Formation
Hamersley Group,6148,519631.44173262,7500691.46114408,613.,Brockman_Iron_Formation
Hamersley Group,6148,519372.28888614,7500431.94967281,588.,Brockman_Iron_Formation
Hamersley Group,6148,519069.99947666,7500108.46069373,540.,Brockman_Iron_Formation
Hamersley Group,6148,518839.30872175,7499930.93991048,526.,Brockman_Iron_Formation
Hamersley Group,6148,518912.27037857,7499695.4606132,520.,Brockman_Iron_Formation
Hamersley Group,6148,518636.6301317,7499603.94897934,536.,Brockman_Iron_Formation
Hamersley Group,6148,518293.99955068,7499579.44232553,554.,Brockman_Iron_Formation
Hamersley Group,6148,517682.11909034,7499358.94156198,556.,Brockman_Iron_Formation
Hamersley Group,6148,516752.109792,7498820.42116343,613.,Brockman_Iron_Formation
Hamersley Group,6148,510423.12934829,7508407.37011234,525.,Brockman_Iron_Formation
Hamersley Group,6148,510916.89833921,7508045.88065615,519.,Brockman_Iron_Formation
Hamersley Group,6148,511123.36166808,7508097.8806758,516.,Brockman_Iron_Formation
Hamersley Group,6148,511555.24803907,7508184.37945376,524.,Brockman_Iron_Formation
Hamersley Group,6148,512030.30965498,7508227.88078552,520.,Brockman_Iron_Formation
Hamersley Group,6148,513109.97956084,7508529.88977509,536.,Brockman_Iron_Formation
Hamersley Group,6148,513736.20769984,7508616.40974935,563.,Brockman_Iron_Formation
Hamersley Group,6148,514448.85151113,7508573.41882243,557.,Brockman_Iron_Formation
Hamersley Group,6148,515226.18203928,7508702.92974025,593.,Brockman_Iron_Formation
Hamersley Group,6148,516068.36110472,7508702.9506248,565.,Brockman_Iron_Formation
Hamersley Group,6148,516500.23908221,7508810.94945215,566.,Brockman_Iron_Formation
Hamersley Group,6148,516932.12944447,7508983.448732,587.,Brockman_Iron_Formation
Hamersley Group,6148,517364.0103144,7509199.45866394,598.,Brockman_Iron_Formation
Hamersley Group,6148,510062.55902665,7508685.34912221,528.,Brockman_Iron_Formation
Hamersley Group,6148,510093.07829048,7508648.8573263,528.,Brockman_Iron_Formation
Hamersley Group,6148,518067.74922615,7509452.46925718,579.,Brockman_Iron_Formation
Fortescue Group,6148,555261.815971768,7516492.022879522,638.,Jeerinah_Formation
Fortescue Group,6148,555224.83058385,7516302.63943003,638.,Jeerinah_Formation
Fortescue Group,6148,555204.23129793,7515990.63084764,621.,Jeerinah_Formation
Fortescue Group,6148,555309.62050162,7515417.14194517,624.,Jeerinah_Formation
Fortescue Group,6148,555282.8501337,7515150.14020386,610.,Jeerinah_Formation
Fortescue Group,6148,555039.7420314,7514839.63079543,609.,Jeerinah_Formation
Fortescue Group,6148,554707.61186787,7514542.12978529,615.,Jeerinah_Formation
Fortescue Group,6148,553884.70059582,7514012.14090152,603.,Jeerinah_Formation
Fortescue Group,6148,553444.40265575,7513702.63016253,594.,Jeerinah_Formation
Fortescue Group,6148,552851.75123758,7513457.63179819,599.,Jeerinah_Formation
Fortescue Group,6148,551928.04894472,7513125.13168281,631.,Jeerinah_Formation
Fortescue Group,6148,551514.23113611,7513032.11907498,608.,Jeerinah_Formation
Fortescue Group,6148,551088.32145434,7513053.61908453,613.,Jeerinah_Formation
Fortescue Group,6148,550643.04090676,7513030.1192862,613.,Jeerinah_Formation
Fortescue Group,6148,550324.67076872,7512949.12177085,617.,Jeerinah_Formation
Fortescue Group,6148,549973.87987323,7512734.61860807,603.,Jeerinah_Formation
Fortescue Group,6148,549303.43178106,7512159.1309947,617.,Jeerinah_Formation
Fortescue Group,6148,549054.21029901,7511925.13007161,583.,Jeerinah_Formation
Fortescue Group,6148,548914.3821067,7511750.67075093,588.,Jeerinah_Formation
Fortescue Group,6148,548689.44884283,7511449.62852403,623.,Jeerinah_Formation
Fortescue Group,6148,548413.86996265,7510999.63763992,596.,Jeerinah_Formation
Fortescue Group,6148,548292.19772578,7510834.63064114,610.,Jeerinah_Formation
Fortescue Group,6148,548241.14158319,7510796.62917739,610.,Jeerinah_Formation
Fortescue Group,6148,548272.14054764,7510624.6292894,576.,Jeerinah_Formation
Fortescue Group,6148,548214.5917594,7510548.64063064,576.,Jeerinah_Formation
Fortescue Group,6148,548034.69859791,7510174.13019728,570.,Jeerinah_Formation
Fortescue Group,6148,547768.50052133,7510360.13911111,587.,Jeerinah_Formation
Fortescue Group,6148,547742.74022461,7510290.12927186,587.,Jeerinah_Formation
Fortescue Group,6148,547704.25953919,7510226.64288107,587.,Jeerinah_Formation
Fortescue Group,6148,547468.00993696,7510024.13900783,587.,Jeerinah_Formation
Fortescue Group,6148,547270.31286606,7509910.65019494,587.,Jeerinah_Formation
Fortescue Group,6148,547123.42154846,7509784.1305715,571.,Jeerinah_Formation
Fortescue Group,6148,546931.67941501,7509581.64034831,598.,Jeerinah_Formation
Fortescue Group,6148,546815.54875706,7509245.15010618,575.,Jeerinah_Formation
Fortescue Group,6148,546813.41981434,7508786.63860624,569.,Jeerinah_Formation
Fortescue Group,6148,546793.04955288,7508519.64176148,561.,Jeerinah_Formation
Fortescue Group,6148,546760.17189473,7508297.15162212,580.,Jeerinah_Formation
Fortescue Group,6148,546630.13927686,7507705.65140969,575.,Jeerinah_Formation
Fortescue Group,6148,546603.18079382,7507387.65026001,564.,Jeerinah_Formation
Fortescue Group,6148,546506.49780757,7507121.14808517,565.,Jeerinah_Formation
Fortescue Group,6148,546347.06150131,7507032.63726933,566.,Jeerinah_Formation
Fortescue Group,6148,546098.20918874,7506843.14860294,566.,Jeerinah_Formation
Fortescue Group,6148,545931.30883853,7506525.65259948,560.,Jeerinah_Formation
Fortescue Group,6148,545783.23040364,7506157.65118677,558.,Jeerinah_Formation
Fortescue Group,6148,545590.60043689,7505770.14900567,569.,Jeerinah_Formation
Fortescue Group,6148,545302.22084986,7505307.16151472,549.,Jeerinah_Formation
Fortescue Group,6148,544943.52183298,7504761.65970015,544.,Jeerinah_Formation
Fortescue Group,6148,544725.58995021,7504406.66118496,533.,Jeerinah_Formation
Fortescue Group,6148,544501.33012994,7504057.65938167,533.,Jeerinah_Formation
Fortescue Group,6148,544123.74926738,7503569.65055993,537.,Jeerinah_Formation
Fortescue Group,6148,543753.37173566,7503247.15857903,538.,Jeerinah_Formation
Fortescue Group,6148,543357.14034919,7502835.65126185,525.,Jeerinah_Formation
Fortescue Group,6148,543024.98047813,7502538.15122619,525.,Jeerinah_Formation
Fortescue Group,6148,541869.51088136,7501596.14837539,545.,Jeerinah_Formation
Fortescue Group,6148,541378.08829204,7501255.14835676,532.,Jeerinah_Formation
Fortescue Group,6148,540868.30041919,7501022.13978654,532.,Jeerinah_Formation
Fortescue Group,6148,540434.9686215,7500840.14040923,525.,Jeerinah_Formation
Fortescue Group,6148,539886.78845347,7500575.63855817,532.,Jeerinah_Formation
Fortescue Group,6148,539472.37966387,7500361.63887511,524.,Jeerinah_Formation
Fortescue Group,6148,539128.00796352,7500159.6402211,518.,Jeerinah_Formation
Fortescue Group,6148,538782.9978579,7499830.62883058,503.,Jeerinah_Formation
Fortescue Group,6148,538476.5108094,7499571.63122786,508.,Jeerinah_Formation
Fortescue Group,6148,538240.74927739,7499470.63115928,502.,Jeerinah_Formation
Fortescue Group,6148,537903.11974848,7499358.13028754,494.,Jeerinah_Formation
Fortescue Group,6148,537565.79821559,7499296.12904745,501.,Jeerinah_Formation
Fortescue Group,6148,536808.48900075,7499179.61140207,502.,Jeerinah_Formation
Fortescue Group,6148,536356.47019615,7499080.11950446,503.,Jeerinah_Formation
Fortescue Group,6148,535866.53942217,7499031.61027688,527.,Jeerinah_Formation
Fortescue Group,6148,535319.49029778,7498996.62216837,519.,Jeerinah_Formation
Fortescue Group,6148,534772.74083311,7499031.60161952,519.,Jeerinah_Formation
Fortescue Group,6148,534210.08037376,7499182.60107615,510.,Jeerinah_Formation
Fortescue Group,6148,534340.19805361,7498999.5989172,510.,Jeerinah_Formation
Fortescue Group,6148,533821.50949274,7499055.60058806,507.,Jeerinah_Formation
Fortescue Group,6148,533411.8113769,7499131.08997597,516.,Jeerinah_Formation
Fortescue Group,6148,532789.75134224,7499313.09073019,520.,Jeerinah_Formation
Fortescue Group,6148,532046.2501182,7499359.08879243,525.,Jeerinah_Formation
Fortescue Group,6148,531560.67008621,7499404.59241221,520.,Jeerinah_Formation
Fortescue Group,6148,531257.250016,7499404.57940736,520.,Jeerinah_Formation
Fortescue Group,6148,530968.91269837,7499419.56981413,514.,Jeerinah_Formation
Fortescue Group,6148,530650.28000688,7499495.580507,511.,Jeerinah_Formation
Fortescue Group,6148,530361.97164376,7499601.58011363,512.,Jeerinah_Formation
Fortescue Group,6148,530210.29977782,7499647.07079912,512.,Jeerinah_Formation
Fortescue Group,6148,530073.73089448,7499647.07012578,512.,Jeerinah_Formation
Fortescue Group,6148,529891.58282573,7499586.56086062,511.,Jeerinah_Formation
Fortescue Group,6148,529755.09912817,7499495.58079485,507.,Jeerinah_Formation
Fortescue Group,6148,529648.82929159,7499434.55787091,507.,Jeerinah_Formation
Fortescue Group,6148,528920.51883495,7499359.06107732,504.,Jeerinah_Formation
Fortescue Group,6148,527979.74929199,7499328.5417763,502.,Jeerinah_Formation
Fortescue Group,6148,527312.15062956,7499283.0298914,502.,Jeerinah_Formation
Fortescue Group,6148,526705.18044927,7499192.04124887,494.,Jeerinah_Formation
Fortescue Group,6148,525809.99947784,7499116.01944255,490.,Jeerinah_Formation
Fortescue Group,6148,525476.20094206,7499040.01085423,518.,Jeerinah_Formation
Fortescue Group,6148,525203.03762528,7498994.5084805,517.,Jeerinah_Formation
Fortescue Group,6148,523609.87046645,7498706.48913864,510.,Jeerinah_Formation
Fortescue Group,6148,523291.23883935,7498627.49077637,500.,Jeerinah_Formation
Fortescue Group,6148,521882.68120584,7497821.95909606,494.,Jeerinah_Formation
Fortescue Group,6148,521526.32992318,7497779.45848245,493.,Jeerinah_Formation
Fortescue Group,6148,520246.91878872,7497531.94194344,503.,Jeerinah_Formation
Fortescue Group,6148,520209.10836453,7496271.9499226,519.,Jeerinah_Formation
Fortescue Group,6148,520062.09934969,7496119.93977221,519.,Jeerinah_Formation
Fortescue Group,6148,519908.90890563,7495993.45121334,519.,Jeerinah_Formation
Fortescue Group,6148,519433.31787936,7496282.44009631,515.,Jeerinah_Formation
Fortescue Group,6148,519021.35990318,7496577.43004279,505.,Jeerinah_Formation
Fortescue Group,6148,518014.1268507,7497123.75740697,534.,Jeerinah_Formation
Fortescue Group,6148,522981.84542839497,7498274.23395211,490.,Jeerinah_Formation
Fortescue Group,6148,523609.87046645,7498706.48913864,510.,Jeerinah_Formation
Fortescue Group,6148,518852.32142054,7513132.95880111,566.,Jeerinah_Formation
Fortescue Group,6148,518968.77945902,7513552.45823161,592.,Jeerinah_Formation
Fortescue Group,6148,519238.95625136,7514668.94624138,610.,Jeerinah_Formation
Fortescue Group,6148,519282.04083987,7514866.43473525,610.,Jeerinah_Formation
Fortescue Group,6148,519238.95625136,7514668.94624138,610.,Jeerinah_Formation
Fortescue Group,6148,519018.35662567,7514432.16913719,611.,Jeerinah_Formation
Fortescue Group,6148,518968.77945902,7513552.45823161,592.,Jeerinah_Formation
Hamersley Group,6148,522262.58927234,7500072.48211217,552.,Wittenoom_Formation
Hamersley Group,6148,521744.10162065,7500092.98145251,551.,Wittenoom_Formation
Hamersley Group,6148,521177.75841614,7500024.97138615,535.,Wittenoom_Formation
Hamersley Group,6148,520656.72825562,7499911.97177623,525.,Wittenoom_Formation
Hamersley Group,6148,520226.32894243,7499730.46181717,517.,Wittenoom_Formation
Hamersley Group,6148,519637.3397091,7499435.95032536,514.,Wittenoom_Formation
Hamersley Group,6148,519103.09158567,7499079.9385159,524.,Wittenoom_Formation
Hamersley Group,6148,519142.37342451,7498952.95056237,515.,Wittenoom_Formation
Hamersley Group,6148,519198.90885568,7498812.4490213,515.,Wittenoom_Formation
Hamersley Group,6148,518804.27101892,7498665.43983536,533.,Wittenoom_Formation
Hamersley Group,6148,518466.13040321,7498460.42998872,521.,Wittenoom_Formation
Hamersley Group,6148,518083.5602595,7498211.439638,526.,Wittenoom_Formation
Hamersley Group,6148,517576.33932652,7497748.93173469,536.,Wittenoom_Formation
Hamersley Group,6148,524512.80164159,7500182.00755984,540.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,524248.58790062,7500447.0197916,574.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,523397.80014025,7500183.49101218,546.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,522854.10153551,7500070.49063023,552.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,522262.58927234,7500072.48211217,552.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,522066.44076737,7500347.99055952,561.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,521600.978795,7500716.47986228,575.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,521328.89903726,7500656.4806792,575.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,520790.42998466,7500582.96937573,589.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,520251.98120086,7500460.47086168,627.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,519713.53061227,7500191.47044685,583.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,519321.97986743,7499823.94797189,525.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,518959.73934571,7499542.45116101,520.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,519006.42959692,7499391.45138506,524.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,518930.35734213,7499358.95049466,524.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,518342.97221728,7499040.94049844,539.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,517877.94013711,7498746.94177309,557.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,517461.88110867,7498453.43053188,534.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,528009.38002393,7501104.55890638,544.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,527430.0695937,7500795.54912298,548.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,526591.88981018,7500682.03115599,532.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,525549.85132397,7500614.03007929,555.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Hamersley Group,6148,525164.74149011,7500478.01038839,553.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
Fortescue Group,6148,555500.58854933,7496894.75131075,566.,Jeerinah_Formation
Fortescue Group,6148,555698.27065317,7497002.25090147,567.,Jeerinah_Formation
Fortescue Group,6148,555934.65874659,7497223.74990512,571.,Jeerinah_Formation
Fortescue Group,6148,556164.77166751,7497476.75923684,585.,Jeerinah_Formation
Fortescue Group,6148,543292.8592638974,7494629.643895278,538.,Jeerinah_Formation
Fortescue Group,6148,543356.19867914,7494663.13895606,564.,Jeerinah_Formation
Fortescue Group,6148,543789.26025072,7494794.64984413,581.,Jeerinah_Formation
Fortescue Group,6148,544139.25113165,7494849.63978263,563.,Jeerinah_Formation
Fortescue Group,6148,544641.63007444,7494840.64857289,521.,Jeerinah_Formation
Fortescue Group,6148,545175.31905178,7494736.14963838,540.,Jeerinah_Formation
Fortescue Group,6148,545741.09221574,7494688.14933684,521.,Jeerinah_Formation
Fortescue Group,6148,546307.75074093,7494838.14928676,528.,Jeerinah_Formation
Fortescue Group,6148,546786.05671517,7495109.16208917,521.,Jeerinah_Formation
Fortescue Group,6148,547188.05976293,7495399.67004701,558.,Jeerinah_Formation
Fortescue Group,6148,547621.69996972,7495652.16833752,551.,Jeerinah_Formation
Fortescue Group,6148,547965.69895552,7495764.66966194,579.,Jeerinah_Formation
Fortescue Group,6148,548207.39074208,7495776.17008776,552.,Jeerinah_Formation
Fortescue Group,6148,548481.15959775,7495844.67982961,548.,Jeerinah_Formation
Fortescue Group,6148,548863.0792892,7495925.17907794,570.,Jeerinah_Formation
Fortescue Group,6148,549506.21239416,7496087.18791441,544.,Jeerinah_Formation
Fortescue Group,6148,550117.35100883,7496224.19074079,535.,Jeerinah_Formation
Fortescue Group,6148,550607.47124942,7496316.71069902,544.,Jeerinah_Formation
Fortescue Group,6148,551376.73915438,7496434.70587015,557.,Jeerinah_Formation
Fortescue Group,6148,551376.73608185,7496433.79117526,557.,Jeerinah_Formation
Fortescue Group,6148,551619.35050014,7496470.70824526,545.,Jeerinah_Formation
Fortescue Group,6148,552052.47785541,7496608.21943896,562.,Jeerinah_Formation
Fortescue Group,6148,552441.16796526,7496771.71905179,548.,Jeerinah_Formation
Fortescue Group,6148,552785.10983385,7496871.71995702,571.,Jeerinah_Formation
Fortescue Group,6148,553167.01943584,7496964.73136886,574.,Jeerinah_Formation
Fortescue Group,6148,553873.40726405,7497069.22874199,557.,Jeerinah_Formation
Fortescue Group,6148,554307.53902452,7497121.23991219,569.,Jeerinah_Formation
Fortescue Group,6148,511842.55812802,7511458.87810747,556.,Jeerinah_Formation
Fortescue Group,6148,511585.4849078,7511823.9978136,551.,Jeerinah_Formation
Fortescue Group,6148,511514.10733779,7511925.37107812,551.,Jeerinah_Formation
Fortescue Group,6148,511940.23967414,7511941.86981467,549.,Jeerinah_Formation
Fortescue Group,6148,512359.98847651,7511939.8795872,567.,Jeerinah_Formation
Fortescue Group,6148,512805.28161901,7511968.89115187,554.,Jeerinah_Formation
