X,Y,Z,formation
513109.97956084,7508529.88977509,536.,Brockman_Iron_Formation
513736.20769984,7508616.40974935,563.,Brockman_Iron_Formation
516500.23908221,7508810.94945215,566.,Brockman_Iron_Formation
517364.0103144,7509199.45866394,598.,Brockman_Iron_Formation
510062.55902665,7508685.34912221,528.,Brockman_Iron_Formation
510093.07829048,7508648.8573263,528.,Brockman_Iron_Formation
518067.74922615,7509452.46925718,579.,Brockman_Iron_Formation
555261.815971768,7516492.022879522,638.,Jeerinah_Formation
555039.7420314,7514839.63079543,609.,Jeerinah_Formation
551928.04894472,7513125.13168281,631.,Jeerinah_Formation
551088.32145434,7513053.61908453,613.,Jeerinah_Formation
549973.87987323,7512734.61860807,603.,Jeerinah_Formation
548413.86996265,7510999.63763992,596.,Jeerinah_Formation
548034.69859791,7510174.13019728,570.,Jeerinah_Formation
547768.50052133,7510360.13911111,587.,Jeerinah_Formation
547123.42154846,7509784.1305715,571.,Jeerinah_Formation
546760.17189473,7508297.15162212,580.,Jeerinah_Formation
546098.20918874,7506843.14860294,566.,Jeerinah_Formation
544943.52183298,7504761.65970015,544.,Jeerinah_Formation
543357.14034919,7502835.65126185,525.,Jeerinah_Formation
540434.9686215,7500840.14040923,525.,Jeerinah_Formation
538476.5108094,7499571.63122786,508.,Jeerinah_Formation
536808.48900075,7499179.61140207,502.,Jeerinah_Formation
536356.47019615,7499080.11950446,503.,Jeerinah_Formation
534340.19805361,7498999.5989172,510.,Jeerinah_Formation
531560.67008621,7499404.59241221,520.,Jeerinah_Formation
530210.29977782,7499647.07079912,512.,Jeerinah_Formation
528920.51883495,7499359.06107732,504.,Jeerinah_Formation
525476.20094206,7499040.01085423,518.,Jeerinah_Formation
521526.32992318,7497779.45848245,493.,Jeerinah_Formation
519433.31787936,7496282.44009631,515.,Jeerinah_Formation
523609.87046645,7498706.48913864,510.,Jeerinah_Formation
518852.32142054,7513132.95880111,566.,Jeerinah_Formation
519282.04083987,7514866.43473525,610.,Jeerinah_Formation
519018.35662567,7514432.16913719,611.,Jeerinah_Formation
518968.77945902,7513552.45823161,592.,Jeerinah_Formation
522262.58927234,7500072.48211217,552.,Wittenoom_Formation
519637.3397091,7499435.95032536,514.,Wittenoom_Formation
519103.09158567,7499079.9385159,524.,Wittenoom_Formation
518466.13040321,7498460.42998872,521.,Wittenoom_Formation
517576.33932652,7497748.93173469,536.,Wittenoom_Formation
524512.80164159,7500182.00755984,540.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
524248.58790062,7500447.0197916,574.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
522854.10153551,7500070.49063023,552.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
522262.58927234,7500072.48211217,552.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
520251.98120086,7500460.47086168,627.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
519713.53061227,7500191.47044685,583.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
518930.35734213,7499358.95049466,524.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517461.88110867,7498453.43053188,534.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
528009.38002393,7501104.55890638,544.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
526591.88981018,7500682.03115599,532.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
525164.74149011,7500478.01038839,553.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
555500.58854933,7496894.75131075,566.,Jeerinah_Formation
555698.27065317,7497002.25090147,567.,Jeerinah_Formation
556164.77166751,7497476.75923684,585.,Jeerinah_Formation
543292.8592638974,7494629.643895278,538.,Jeerinah_Formation
545175.31905178,7494736.14963838,540.,Jeerinah_Formation
547621.69996972,7495652.16833752,551.,Jeerinah_Formation
548481.15959775,7495844.67982961,548.,Jeerinah_Formation
549506.21239416,7496087.18791441,544.,Jeerinah_Formation
551619.35050014,7496470.70824526,545.,Jeerinah_Formation
553873.40726405,7497069.22874199,557.,Jeerinah_Formation
554307.53902452,7497121.23991219,569.,Jeerinah_Formation
511842.55812802,7511458.87810747,556.,Jeerinah_Formation
512805.28161901,7511968.89115187,554.,Jeerinah_Formation
514899.84079739,7512447.9183653,568.,Jeerinah_Formation
516218.10093416,7512841.92869326,547.,Jeerinah_Formation
517536.82159765,7513324.44956408,559.,Jeerinah_Formation
517568.77865671,7513362.4408889,559.,Jeerinah_Formation
503550.63927841,7496953.77019503,503.,Weeli_Wolli_Formation
504767.11165101,7494668.77036503,560.,Weeli_Wolli_Formation
504519.31900496,7494727.27055527,560.,Weeli_Wolli_Formation
503285.39976784,7494676.7503044,523.,Weeli_Wolli_Formation
501451.31638501224,7494629.643895278,524.,Weeli_Wolli_Formation
499342.18927323,7495739.20906616,484.,Weeli_Wolli_Formation
498647.26106071,7495068.21045393,521.,Weeli_Wolli_Formation
498359.68124991,7494732.69828137,508.,Weeli_Wolli_Formation
511105.6788717,7499624.35751007,521.,Weeli_Wolli_Formation
509551.71045729,7499155.35064619,553.,Weeli_Wolli_Formation
507833.70058701,7498954.83097013,548.,Weeli_Wolli_Formation
507387.65004487,7498766.32035366,547.,Weeli_Wolli_Formation
506696.99101269,7497955.31973325,541.,Weeli_Wolli_Formation
504124.39168217,7497243.77984678,506.,Weeli_Wolli_Formation
493527.1182146452,7506357.671621725,531.,Woongarra_Rhyolite
496908.12797068,7506175.23021612,509.,Woongarra_Rhyolite
499657.35110526,7506520.2618142,524.,Woongarra_Rhyolite
501745.52104885,7506485.26936802,502.,Woongarra_Rhyolite
502095.65133611,7506559.79224812,516.,Woongarra_Rhyolite
506445.57664548,7506331.56374368,547.,Woongarra_Rhyolite
508773.83965724,7506727.33894704,538.,Woongarra_Rhyolite
512959.7419368,7507022.90165453,519.,Woongarra_Rhyolite
513462.9393362,7507185.91055258,571.,Woongarra_Rhyolite
515160.65759169,7507131.92940435,539.,Woongarra_Rhyolite
516974.9890658,7507529.45094189,543.,Woongarra_Rhyolite
520459.12053555,7507962.49975585,549.,Woongarra_Rhyolite
524135.41150407,7508571.05088616,555.,Woongarra_Rhyolite
527891.17033744,7509549.63057599,582.,Woongarra_Rhyolite
532292.23062056,7510767.21935419,610.,Woongarra_Rhyolite
536515.48107647,7511295.20917483,642.,Woongarra_Rhyolite
539114.23782859,7509528.66990691,619.,Woongarra_Rhyolite
539012.73026701,7508493.18188565,621.,Woongarra_Rhyolite
537631.98083131,7507214.16841711,603.,Woongarra_Rhyolite
534931.55780755,7506158.15888809,591.,Woongarra_Rhyolite
531906.17116596,7504513.61882106,596.,Woongarra_Rhyolite
529213.50234506,7503780.58191013,563.,Woongarra_Rhyolite
526129.42977481,7503146.04971828,547.,Woongarra_Rhyolite
520967.45085503,7502533.48075976,528.,Woongarra_Rhyolite
517626.97828778,7501568.43814848,520.,Woongarra_Rhyolite
516208.02962235,7501404.43047966,516.,Woongarra_Rhyolite
514400.42804629,7501076.89881792,518.,Woongarra_Rhyolite
503550.63927841,7496953.77019503,503.,Woongarra_Rhyolite
502543.11011287,7496867.25842809,499.,Woongarra_Rhyolite
499174.40850299,7496338.21926025,474.,Woongarra_Rhyolite
496826.02015514,7495858.68779578,490.,Woongarra_Rhyolite
496059.19923098,7495283.67998369,488.,Woongarra_Rhyolite
496155.05082431,7494756.68099216,489.,Woongarra_Rhyolite
511105.6788717,7499624.35751007,521.,Woongarra_Rhyolite
507889.39009287,7499966.34151652,521.,Woongarra_Rhyolite
505769.049991,7499405.30830175,522.,Woongarra_Rhyolite
506136.01832876,7499008.31268608,534.,Woongarra_Rhyolite
503576.03161556,7498271.28198142,528.,Woongarra_Rhyolite
502670.36117825,7497728.77030049,483.,Woongarra_Rhyolite
513377.91096413,7501368.8897217,506.,Woongarra_Rhyolite
512523.39915667,7500870.37710932,515.,Woongarra_Rhyolite
511165.75880909,7500228.85769935,527.,Woongarra_Rhyolite
510719.61869409,7500020.85852932,526.,Woongarra_Rhyolite
493527.1182146452,7505234.257677715,531.,Boolgeeda_Iron_Formation
495651.63096693,7505318.21977284,505.,Boolgeeda_Iron_Formation
499343.15937547,7505061.2492403,492.,Boolgeeda_Iron_Formation
502241.23938337,7505095.29053254,486.,Boolgeeda_Iron_Formation
505415.24934744,7505217.81938982,535.,Boolgeeda_Iron_Formation
505942.92119958,7505189.81121961,537.,Boolgeeda_Iron_Formation
507895.43165168,7505229.8406369,512.,Boolgeeda_Iron_Formation
508959.40851014,7505671.34795423,532.,Boolgeeda_Iron_Formation
511003.41946508,7506186.87043879,513.,Boolgeeda_Iron_Formation
513905.09013048,7506559.41086117,521.,Boolgeeda_Iron_Formation
514710.9014938,7506357.4292695,514.,Boolgeeda_Iron_Formation
501193.31062385,7500045.75915589,475.,Boolgeeda_Iron_Formation
500879.68003557,7498973.74973925,465.,Boolgeeda_Iron_Formation
499778.51158407,7498604.24171484,484.,Boolgeeda_Iron_Formation
498340.58989465,7498195.21705494,462.,Boolgeeda_Iron_Formation
498623.25863737,7497440.71917729,526.,Boolgeeda_Iron_Formation
496421.53968978,7497471.6897983,458.,Boolgeeda_Iron_Formation
493965.70880725,7496218.66968965,481.,Boolgeeda_Iron_Formation
493561.63091283,7495973.15916676,497.,Boolgeeda_Iron_Formation
495633.9809792,7501257.20863415,477.,Boolgeeda_Iron_Formation
495222.42012316,7500244.70982858,496.,Boolgeeda_Iron_Formation
496518.13924753,7500510.22092276,457.,Boolgeeda_Iron_Formation
493527.1182146452,7499083.344894501,503.,Boolgeeda_Iron_Formation
494441.11971331,7498850.18989494,512.,Boolgeeda_Iron_Formation
494586.65895936,7499392.68883047,455.,Boolgeeda_Iron_Formation
493867.77834453,7500056.69099579,505.,Boolgeeda_Iron_Formation
512803.84000718,7502339.39194001,496.,Boolgeeda_Iron_Formation
511274.8610414,7501768.37947287,532.,Boolgeeda_Iron_Formation
508893.74898206,7501202.34993149,512.,Boolgeeda_Iron_Formation
508378.5992521,7501192.34884692,514.,Boolgeeda_Iron_Formation
503156.39224912,7500953.28920555,492.,Boolgeeda_Iron_Formation
501781.52021924,7500712.26872659,469.,Boolgeeda_Iron_Formation
493527.1182146452,7508529.282375874,542.,Weeli_Wolli_Formation
499787.17785152,7507913.76270431,594.,Weeli_Wolli_Formation
505959.12109064,7507251.81702401,611.,Weeli_Wolli_Formation
509977.96068978,7507191.86929661,559.,Weeli_Wolli_Formation
512313.49994493,7507522.90006894,510.,Weeli_Wolli_Formation
512770.79001159,7507399.40907883,564.,Weeli_Wolli_Formation
513818.36993938,7501716.39831503,517.,Boolgeeda_Iron_Formation
516636.07834355,7501815.93995041,522.,Boolgeeda_Iron_Formation
516241.76033915,7501804.9294619,522.,Boolgeeda_Iron_Formation
514709.76994395,7501934.4086016,511.,Boolgeeda_Iron_Formation
514060.62744425,7501835.89929229,506.,Boolgeeda_Iron_Formation
513377.91096413,7501368.8897217,506.,Boolgeeda_Iron_Formation
513106.53041648,7501796.90187099,513.,Boolgeeda_Iron_Formation
511257.25246902,7499413.36914815,540.,Weeli_Wolli_Formation
513623.12223946,7500775.39992235,520.,Weeli_Wolli_Formation
512456.22841598,7500119.88025251,532.,Weeli_Wolli_Formation
511544.43949315,7499628.36732751,550.,Weeli_Wolli_Formation
510423.12934829,7508407.37011234,525.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
514035.31011839,7508953.42058943,536.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
514671.66098977,7509026.9109763,541.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516923.33080682,7509295.9608854,565.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517746.86032914,7509496.46857439,580.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
515486.17144842,7506054.43928292,537.,Boolgeeda_Iron_Formation
518147.55064301,7506708.46830145,529.,Boolgeeda_Iron_Formation
522830.17991646,7507498.02971488,544.,Boolgeeda_Iron_Formation
528251.49777606,7508655.6207957,574.,Boolgeeda_Iron_Formation
533307.4205499,7509955.19974121,610.,Boolgeeda_Iron_Formation
536028.13123955,7510219.1991881,629.,Boolgeeda_Iron_Formation
536007.74996234,7508980.67947744,612.,Boolgeeda_Iron_Formation
535358.02175147,7508351.18076111,609.,Boolgeeda_Iron_Formation
535114.3212855,7507640.660739,601.,Boolgeeda_Iron_Formation
533571.21158163,7506929.6612275,586.,Boolgeeda_Iron_Formation
531730.78077657,7505767.62951459,576.,Boolgeeda_Iron_Formation
529519.73831597,7504721.10139537,565.,Boolgeeda_Iron_Formation
525079.51167416,7504086.52889777,539.,Boolgeeda_Iron_Formation
520271.90028074,7503274.97976098,521.,Boolgeeda_Iron_Formation
517080.59917109,7502644.35628174,521.,Boolgeeda_Iron_Formation
514948.98055504,7506013.92941611,535.,Boolgeeda_Iron_Formation
516863.05789255,7502589.94232608,517.,Turee_Creek_Group
514855.39826789,7506149.94119144,535.,Turee_Creek_Group
513018.03829121,7501955.39928762,513.,Turee_Creek_Group
501130.78961201,7500270.26155488,457.,Turee_Creek_Group
496616.6485727,7500932.71033517,462.,Turee_Creek_Group
496027.36083179,7501082.70958971,461.,Turee_Creek_Group
493527.1182146452,7504699.7657382265,513.,Turee_Creek_Group
498790.94962087,7504557.74129159,472.,Turee_Creek_Group
502952.6185535,7504594.28911293,476.,Turee_Creek_Group
505104.85910671,7504614.81084276,500.,Turee_Creek_Group
508373.7703193,7504553.84963666,526.,Turee_Creek_Group
511886.36082735,7505609.88780584,501.,Turee_Creek_Group
514607.09125594,7506056.43016569,514.,Turee_Creek_Group
501193.31062385,7500045.75915589,475.,Turee_Creek_Group
500011.29030237,7500081.73764644,451.,Turee_Creek_Group
498356.94079022,7499553.73112386,440.,Turee_Creek_Group
498028.01965646,7499583.21824319,440.,Turee_Creek_Group
496832.90327899,7500873.72092172,457.,Turee_Creek_Group
494001.25035678,7501818.18628127,496.,Turee_Creek_Group
512803.84000718,7502339.39194001,496.,Turee_Creek_Group
509104.73777229,7501832.85123656,476.,Turee_Creek_Group
506363.71202373,7501629.82085477,467.,Turee_Creek_Group
505023.66788973,7501508.30986405,464.,Turee_Creek_Group
501592.28953192,7501244.28149062,457.,Turee_Creek_Group
500928.63039694,7500891.77229288,460.,Turee_Creek_Group
516985.40934179,7502432.9397205,517.,Turee_Creek_Group
515094.36837107,7502584.41129599,503.,Turee_Creek_Group
513937.06722499,7502360.90845949,500.,Turee_Creek_Group
513429.45925575,7502178.39905768,500.,Turee_Creek_Group
526916.84106346,7507564.58170035,560.,Turee_Creek_Group
532013.40103517,7508548.66975352,592.,Turee_Creek_Group
533041.40998231,7507717.67045971,590.,Turee_Creek_Group
529279.14016946,7505442.59959089,557.,Turee_Creek_Group
523067.19919627,7504217.51116593,529.,Turee_Creek_Group
521098.6489178,7503867.99041291,525.,Turee_Creek_Group
517327.84020049,7503193.44891036,518.,Turee_Creek_Group
515987.72998653,7505650.45100042,514.,Turee_Creek_Group
519283.22895568,7506382.9791157,524.,Turee_Creek_Group
525888.77727527,7507345.55938777,556.,Turee_Creek_Group
553432.9285956464,7516492.022879522,667.,Marra_Mamba_Iron_Formation
