X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type
500058.523877035,7507910.266475875,Weeli_Wolli_Formation,1408.9163651732365,356,-0.9999170018131441,0.01288369065963191,499994.10542373685,7502910.6814668095,500122.9423303332,7512909.85148494,14.64333050969033,full
506280.134098275,7507221.32324565,Weeli_Wolli_Formation,871.6413978199378,197,-0.995518533532666,0.09456663995812638,505807.30089848436,7502243.730577987,506752.9672980656,7512198.915913314,13.08771223656268,full
509322.98956052,7507201.85972333,Weeli_Wolli_Formation,419.14939508438925,205,-0.999883689748968,0.015251458093886975,509246.73227005056,7502202.441274584,509399.2468509894,7512201.278172075,29.341073834077754,full
512074.41380749573,7507480.304599375,Weeli_Wolli_Formation,543.5397683115351,360,-0.98449767546969,-0.1753976253966304,512951.4019344789,7502557.816222027,511197.42568051256,7512402.792976724,41.48909543384111,full
511456.565639755,7501866.128998555,Boolgeeda_Iron_Formation,556.9904532577915,312,0.8806559717004334,0.4737563292541488,509087.7839934842,7506269.408857058,513825.34728602576,7497462.849140053,34.13832100723689,full
511456.565639755,7501866.128998555,Boolgeeda_Iron_Formation,556.9904532577915,312,0.8806559717004334,0.4737563292541488,509087.7839934842,7506269.408857058,513825.34728602576,7497462.849140053,34.13832100723689,full
509254.5553137828,7501233.689001332,Boolgeeda_Iron_Formation,621.3949712489248,182,0.9962490178194732,0.08653262098038582,508821.8922088809,7506214.934090429,509687.21841868473,7496252.443912235,17.10080663492053,full
509254.5553137828,7501233.689001332,Boolgeeda_Iron_Formation,621.3949712489248,182,0.9962490178194732,0.08653262098038582,508821.8922088809,7506214.934090429,509687.21841868473,7496252.443912235,17.10080663492053,full
504816.428952755,7501011.051775794,Boolgeeda_Iron_Formation,480.91858717241166,34,0.9996641099741632,0.02591654354971705,504686.8462350064,7506009.372325664,504946.0116705036,7496012.731225923,4.090348345550652,full
504816.428952755,7501011.051775794,Boolgeeda_Iron_Formation,480.91858717241166,34,0.9996641099741632,0.02591654354971705,504686.8462350064,7506009.372325664,504946.0116705036,7496012.731225923,4.090348345550652,full
501994.93405143,7500784.27445199,Boolgeeda_Iron_Formation,570.9850057525267,127,0.9475211205140632,0.3196931750597345,500396.46817613137,7505521.88005456,503593.3999267287,7496046.66884942,12.853106757906929,full
501994.93405143,7500784.27445199,Boolgeeda_Iron_Formation,570.9850057525267,127,0.9475211205140632,0.3196931750597345,500396.46817613137,7505521.88005456,503593.3999267287,7496046.66884942,12.853106757906929,full
501289.6501405287,7499214.341109373,Boolgeeda_Iron_Formation,834.9083247234589,252,0.9239748789508788,0.38245316454137057,499377.3843178218,7503834.215504127,503201.91596323554,7494594.466714619,17.57280069093521,full
500153.40525308,7498822.74031741,Boolgeeda_Iron_Formation,1301.6279081617042,483,0.7308403517686038,0.6825484453331816,496740.6630264141,7502476.942076253,503566.1474797459,7495168.538558567,21.786732968081452,full
498924.1634655,7498002.230345597,Boolgeeda_Iron_Formation,1651.3770305818089,739,0.9399265966674238,0.3413766144263458,497217.2803933683,7502701.863328934,500631.0465376317,7493302.597362259,26.601360812380364,full
498442.6385981178,7497259.439485827,Boolgeeda_Iron_Formation,2657.6887074368433,1249,0.9416644903341348,0.3365530978073948,496759.8731090808,7501967.761937498,500125.4040871548,7492551.117034157,28.03190623019939,full
493922.49514366,7505307.691543925,Boolgeeda_Iron_Formation,525.2639014636418,313,-0.9901416502877878,-0.14006966968396867,494622.8434920798,7500356.983292486,493222.1467952402,7510258.399795364,36.59173309205908,full
496847.475105585,7505282.225293345,Boolgeeda_Iron_Formation,372.97482195666834,112,-0.9868881052339464,0.16140590989103065,496040.44555612985,7500347.784767175,497654.50465504016,7510216.665819515,17.621268172380383,full
500163.52039180003,7505054.013892045,Boolgeeda_Iron_Formation,613.0183900303324,70,-0.9809992664226465,0.19401144110136745,499193.4631862932,7500149.017559932,501133.57759730687,7509959.010224159,6.628660078877928,full
503124.1268458218,7505103.088527923,Boolgeeda_Iron_Formation,3582.479471404547,317,-0.9999836760289612,0.0057138144531749405,503095.5577735559,7500103.1701477785,503152.6959180877,7510103.006908068,5.084925633301452,full
503124.1268458218,7505103.088527923,Boolgeeda_Iron_Formation,505.5935899942709,44,-0.9999836760289612,0.0057138144531749405,503095.5577735559,7500103.1701477785,503152.6959180877,7510103.006908068,5.084925633301452,full
506200.444865275,7505182.06548608,Boolgeeda_Iron_Formation,3566.706317684328,460,-0.9995479710297626,0.03006415823343866,506050.1240741078,7500184.325630931,506350.7656564422,7510179.805341229,7.411472578953976,full
506200.444865275,7505182.06548608,Boolgeeda_Iron_Formation,651.2435909513903,84,-0.9995479710297626,0.03006415823343866,506050.1240741078,7500184.325630931,506350.7656564422,7510179.805341229,7.411472578953976,full
508809.390131655,7505273.85410469,Boolgeeda_Iron_Formation,3432.7828553957033,1166,-0.9872878682526738,-0.1589423329421423,509604.1017963657,7500337.414763427,508014.67846694426,7510210.293445953,19.868179267697826,full
508809.390131655,7505273.85410469,Boolgeeda_Iron_Formation,612.9837915765319,208,-0.9872878682526738,-0.1589423329421423,509604.1017963657,7500337.414763427,508014.67846694426,7510210.293445953,19.868179267697826,full
509886.129717995,7505928.864605915,Boolgeeda_Iron_Formation,3821.7400088802774,1892,-0.9759734010097052,-0.21788969806199907,510975.578208305,7501048.9976008665,508796.681227685,7510808.731610963,29.67920029293588,full
509886.129717995,7505928.864605915,Boolgeeda_Iron_Formation,671.5693368683143,332,-0.9759734010097052,-0.21788969806199907,510975.578208305,7501048.9976008665,508796.681227685,7510808.731610963,29.67920029293588,full
512717.83867459,7506304.8998131035,Boolgeeda_Iron_Formation,623.0961329350711,418,-0.9986301358328828,-0.052324485725119496,512979.4611032156,7501311.749133939,512456.2162459644,7511298.050492268,42.22559391339422,full
513249.4639588097,7501274.177590145,Woongarra_Rhyolite,1224.5972142486075,810,0.8048553908546632,0.5934709763856927,510282.1090768812,7505298.4545444185,516216.81884073815,7497249.900635871,41.439183237371644,full
511025.5146192,7500156.358692605,Woongarra_Rhyolite,1412.5873768630909,670,0.8883238305924777,0.4592175649967095,508729.4267942165,7504597.977845567,513321.60244418355,7495714.739539643,28.33884779991454,full
507647.414833325,7499894.58614633,Woongarra_Rhyolite,1307.3959385864205,169,0.9587344181978442,0.2843032102577132,506225.89878203644,7504688.25823732,509068.9308846136,7495100.914055341,7.430866578803133,full
505311.60925399,7498834.794932225,Woongarra_Rhyolite,2201.0132753906064,186,0.9911417990341109,0.1328078845830543,504647.56983107474,7503790.503927396,505975.64867690526,7493879.085937054,4.853089798574686,full
503027.560336875,7497949.7661014935,Woongarra_Rhyolite,2988.1554996528794,582,0.850918038223818,0.5252984791766766,500401.0679409916,7502204.356292613,505654.05273275834,7493695.175910374,11.238745307301983,full
503042.810321605,7496485.75509574,Woongarra_Rhyolite,3711.8155710694436,756,0.6355956160117525,0.7720221583002917,499182.69953010353,7499663.733175798,506902.9211131065,7493307.777015681,11.764259918495995,full
499773.48278679,7496374.21932852,Woongarra_Rhyolite,2163.0864717217737,849,0.9993607794545976,0.035749580247875015,499594.7348855506,7501371.023225793,499952.2306880294,7491377.415431247,23.132121714970125,full
496969.799978985,7495954.694302958,Woongarra_Rhyolite,2449.301733486096,1198,0.8316408419081027,0.5553138842766152,494193.2305576019,7500112.898512499,499746.3694003681,7491796.4900934175,29.301254459830695,full
516322.604808275,7507418.20076193,Woongarra_Rhyolite,1201.6361621478275,631,-0.9847716971796916,-0.17385253646073126,517191.8674905787,7502494.342276032,515453.34212597134,7512342.059247828,31.695133770590452,full
519268.974720965,7507737.729592253,Woongarra_Rhyolite,846.2649583446799,43,-0.9956173474233028,-0.09352057265536053,519736.5775842418,7502759.642855137,518801.37185768824,7512715.81632937,2.928550274272723,full
522971.6853511951,7508451.775716385,Woongarra_Rhyolite,909.1590210983326,388,-0.9965312293935528,-0.08321964217283208,523387.7835620593,7503469.119569417,522555.5871403309,7513434.431863353,25.305834840747508,full
526727.375364575,7509152.840125277,Woongarra_Rhyolite,869.4126649511588,260,-0.9701632846727872,-0.2424524717813957,527939.637723482,7504302.023701913,525515.1130056679,7514003.656548641,17.421369142663963,full
530789.710041345,7510361.201414354,Woongarra_Rhyolite,1199.0895308876773,148,-0.9630248984546808,-0.2694124068344886,532136.7720755175,7505546.0769220805,529442.6480071725,7515176.325906628,7.103544869325702,full
535358.165191375,7511508.46551056,Woongarra_Rhyolite,1289.1105124854114,36,-0.9946191143304752,0.10359931181461128,534840.1686323019,7506535.369938908,535876.161750448,7516481.561082212,1.6225826255091533,full
538799.5795229101,7510219.18447713,Woongarra_Rhyolite,3981.115607916957,131,-0.4930847421198844,0.8699812854818011,534449.673095501,7507753.76076653,543149.4859503191,7512684.6081877295,1.887493956151772,full
538383.2706116249,7507782.420630463,Woongarra_Rhyolite,2489.732579258024,201,0.7433014923947387,0.6689565691461249,535038.4877658943,7511498.928092437,541728.0534573556,7504065.91316849,4.640691787786395,full
536180.22988458,7506452.66431885,Woongarra_Rhyolite,2366.6882424138175,127,0.9787295750370664,0.20515462204825813,535154.4567743387,7511346.312194035,537206.0029948213,7501559.016443665,3.0945576389954397,full
532758.95622807,7504909.625556445,Woongarra_Rhyolite,1236.7518003475736,307,0.8370777360976616,0.5470839640581814,530023.5364077791,7509095.014236933,535494.3760483608,7500724.236875957,14.400850774576426,full
529465.030992895,7503846.09146256,Woongarra_Rhyolite,867.3380764477623,371,0.9677173843470211,0.25203782262303337,528204.8418797798,7508684.678384295,530725.2201060102,7499007.504540825,25.325815628191748,full
526370.01458225,7503200.79496726,Woongarra_Rhyolite,925.6522512792797,341,0.9750742397003384,0.2218788567502708,525260.6202984987,7508076.166165762,527479.4088660014,7498325.423768759,21.626434424512155,full
521470.515549275,7502631.98559797,Woongarra_Rhyolite,873.1868963194461,59,0.9813635527178679,0.19216029089529485,520509.7140947985,7507538.803361559,522431.31700375146,7497725.167834381,3.878595722734204,full
517555.1632904528,7501548.296126294,Woongarra_Rhyolite,1178.9264903439657,522,0.962846185958352,0.2700504067492848,516204.91125670634,7506362.527056086,518905.41532419925,7496734.065196502,26.331314657959943,full
515826.39969991,7501387.426051308,Woongarra_Rhyolite,4696.800238473788,2889,0.9990087957538484,0.04451321159437485,515603.83364193817,7506382.470030078,516048.9657578819,7496392.382072539,37.96124540112964,full
515826.39969991,7501387.426051308,Woongarra_Rhyolite,453.5110901586446,278,0.9990087957538484,0.04451321159437485,515603.83364193817,7506382.470030078,516048.9657578819,7496392.382072539,37.96124540112964,full
514169.1471010231,7500920.046608686,Woongarra_Rhyolite,862.2107404408201,559,0.8276227771006934,0.5612847217091659,511362.72349247726,7505058.16049419,516975.570709569,7496781.932723183,40.41617591455737,full
496529.528379775,7506238.724537215,Woongarra_Rhyolite,946.6809497227097,438,-0.9862268187701144,0.1653984943661214,495702.5359079444,7501307.590443364,497356.52085160563,7511169.858631066,27.62293202527018,full
499245.12601655,7506365.510247265,Woongarra_Rhyolite,1393.6632946645323,310,-0.936204307231413,-0.3514562492279088,501002.40726268955,7501684.4887111075,497487.84477041045,7511046.531783422,12.884009209690944,full
501780.6613147597,7506492.74873761,Woongarra_Rhyolite,1427.9235408290426,150,-0.9780905312782016,-0.20818000053781585,502821.5613174488,7501602.296081219,500739.7613120706,7511383.201394001,6.05988533011336,full
504063.8197047151,7506546.049081803,Woongarra_Rhyolite,1409.2565095533278,132,-0.9952207579456872,0.09765061676206734,503575.5666209048,7501569.945292075,504552.07278852543,7511522.152871531,5.385619551979673,full
508662.51039248,7506721.594011455,Woongarra_Rhyolite,1461.20467313818,609,-0.99867121306078,-0.051534534088418,508920.1830629221,7501728.237946151,508404.8377220379,7511714.950076759,24.66989469099518,full
513203.0667091723,7507101.72579603,Woongarra_Rhyolite,706.3999839008283,482,-0.9513283186021776,-0.3081792177054666,514743.9627976996,7502345.084203019,511662.17062064493,7511858.367389041,43.088087303679565,full
509895.350334515,7499204.354771085,Weeli_Wolli_Formation,1140.4910998471773,382,0.9899846674922012,0.14117492033061654,509189.4757328619,7504154.2781085465,510601.22493616806,7494254.431433624,19.57286327831143,full
507610.67531594,7498860.575661895,Weeli_Wolli_Formation,983.7419574516102,116,0.92111766765665,0.389284269308141,505664.2539693993,7503466.164000178,509557.0966624807,7494254.987323612,6.804430483119745,full
506410.600634225,7497915.560032645,Weeli_Wolli_Formation,1570.3972195262888,121,0.9905001609362178,0.1375115674600753,505723.04279692465,7502868.060837327,507098.15847152536,7492963.059227964,4.435007147114078,full
499499.0035954602,7495783.075719416,Weeli_Wolli_Formation,592.0636702691219,234,0.963029935766353,0.2693944001234138,498152.03159484314,7500598.225398248,500845.9755960773,7490967.926040584,23.323077811654017,full
503244.7479117214,7494653.1970998375,Weeli_Wolli_Formation,2343.3802860014935,2314,0.8652608555304823,0.501321904455269,500738.1383894451,7498979.50137749,505751.35743399773,7490326.892822185,-999.0,full
521458.64038135525,7500685.091314265,Mount_McRae_Shale_and_Mount_Sylvia_Formation,374.9282314797966,31,0.9765376711897582,0.21534664322269728,520381.9071652418,7505567.779670213,522535.3735974687,7495802.402958316,4.89129762571099,full
519145.07776546635,7499686.477494253,Mount_McRae_Shale_and_Mount_Sylvia_Formation,380.2185835587822,83,0.7896118192604253,0.6136066939695503,516077.0442956186,7503634.536590555,522213.1112353141,7495738.418397951,12.631393795757944,full
517233.5405401078,7498279.50996512,Mount_McRae_Shale_and_Mount_Sylvia_Formation,715.017556692827,218,0.7955210593817061,0.6059259394350173,514203.9108429327,7502257.115262029,520263.17023728293,7494301.904668211,17.785585991245966,full
519931.834325765,7499583.206071265,Wittenoom_Formation,618.7551079914712,94,0.8944169403802771,0.4472340961518744,517695.6638450057,7504055.290773166,522168.0048065244,7495111.121369364,8.75457128093268,full
517829.94979301,7497980.185686345,Wittenoom_Formation,601.8482755190034,140,0.7389255553121254,0.6737870759421458,514461.0144132993,7501674.813462906,521198.88517272077,7494285.557909785,13.521787694308259,full
