X,Y,Z,formation
507787.10988296993,7498004.153800555,547.,Brockman_Iron_Formation
507339.70258259494,7498200.645340624,544.,Brockman_Iron_Formation
507033.60666212917,7498343.761855414,535.,Weeli_Wolli_Formation
506875.0060123992,7498424.262474595,525.,Weeli_Wolli_Formation
506487.67406750284,7498722.651476357,537.,Weeli_Wolli_Formation
506095.6498334111,7499044.618296957,534.,Woongarra_Rhyolite
505912.1656645311,7499243.1161047965,522.,Woongarra_Rhyolite
505580.73013473407,7499592.2275997745,515.,Woongarra_Rhyolite
505118.9018932591,7500068.23009645,502.,Woongarra_Rhyolite
504535.2419074792,7500691.997122682,486.,Woongarra_Rhyolite
504024.4965862592,7501255.400466067,466.,Boolgeeda_Iron_Formation
503830.4133641956,7501469.493736554,469.,Boolgeeda_Iron_Formation
510514.51987267326,7496988.2792504355,667.,Brockman_Iron_Formation
509922.9705954033,7497219.229518246,668.,Brockman_Iron_Formation
509171.509666737,7497502.3471666295,646.,Brockman_Iron_Formation
508476.335685792,7497748.09952743,602.,Brockman_Iron_Formation
507791.13096438005,7498013.30972237,547.,Brockman_Iron_Formation
507343.72366400505,7498209.801262439,544.,Brockman_Iron_Formation
507038.1327046028,7498352.678970393,535.,Brockman_Iron_Formation
506879.53205487283,7498433.179589573,525.,Brockman_Iron_Formation
506493.89316494716,7498730.482365642,537.,Weeli_Wolli_Formation
506102.99315655685,7499051.40619834,534.,Weeli_Wolli_Formation
505919.5089876769,7499249.904006179,529.,Weeli_Wolli_Formation
505587.9072540859,7499599.191001085,515.,Woongarra_Rhyolite
505126.0790126109,7500075.19349776,502.,Woongarra_Rhyolite
504542.6507231568,7500698.7134796,486.,Woongarra_Rhyolite
504031.90540193685,7501262.116822985,466.,Boolgeeda_Iron_Formation
503837.82217987324,7501476.210093472,469.,Boolgeeda_Iron_Formation
500036.37012910505,7500062.255459063,456.,Turee_Creek_Group
500143.5155739001,7499947.762284502,459.,Turee_Creek_Group
500247.96248285996,7499829.627566876,459.,Turee_Creek_Group
500293.69222684996,7499764.625856571,459.,Turee_Creek_Group
500388.11338241317,7499630.529045492,457.,Boolgeeda_Iron_Formation
500499.7549934382,7499472.032146492,461.,Boolgeeda_Iron_Formation
500605.66599264,7499330.63687657,461.,Boolgeeda_Iron_Formation
500682.427977095,7499232.8804395655,465.,Boolgeeda_Iron_Formation
500790.69540406414,7499095.084759015,465.,Boolgeeda_Iron_Formation
500902.39314162196,7498952.937988302,468.,Woongarra_Rhyolite
500996.30161970196,7498833.432541372,468.,Woongarra_Rhyolite
501195.8858020696,7498594.215280926,501.,Woongarra_Rhyolite
501507.4112346146,7498234.720291645,515.,Woongarra_Rhyolite
501818.36790164915,7497837.976076124,479.,Woongarra_Rhyolite
502024.5260152841,7497536.979082039,480.,Woongarra_Rhyolite
502263.5233758068,7497227.7450092565,487.,Woongarra_Rhyolite
502459.53539933683,7496991.244404822,499.,Woongarra_Rhyolite
502523.17960343277,7496906.74896255,499.,Woongarra_Rhyolite
502582.2436332558,7496816.647601142,493.,Woongarra_Rhyolite
502756.9991928309,7496549.893594702,500.,Woongarra_Rhyolite
503011.6220361219,7496184.668581123,513.,Weeli_Wolli_Formation
503299.1536848419,7495804.424639779,527.,Weeli_Wolli_Formation
503465.92204109946,7495583.883153799,544.,Weeli_Wolli_Formation
500029.0686535529,7500055.422564013,456.,Boolgeeda_Iron_Formation
500136.21409834793,7499940.929389453,459.,Boolgeeda_Iron_Formation
500239.78369625204,7499823.87365954,459.,Boolgeeda_Iron_Formation
500285.51344024204,7499758.871949235,459.,Boolgeeda_Iron_Formation
500379.93791069684,7499624.770429147,457.,Boolgeeda_Iron_Formation
500491.57952172187,7499466.273530147,461.,Boolgeeda_Iron_Formation
